data_id,r,duration,method,dataset
0,0.71270334910949,NaN,KPCA,logmap
1,0.7287883098075976,NaN,KPCA,logmap
2,0.7286623954417506,NaN,KPCA,logmap
3,0.7137970229874339,NaN,KPCA,logmap
4,0.5919229716491247,NaN,KPCA,logmap
5,0.7090273412354653,NaN,KPCA,logmap
6,0.6098840703696852,NaN,KPCA,logmap
7,0.7652319175324941,NaN,KPCA,logmap
8,0.6426471025517847,NaN,KPCA,logmap
9,0.7677359347366413,NaN,KPCA,logmap
10,0.6346726046342026,NaN,KPCA,logmap
11,0.6105839062436202,NaN,KPCA,logmap
12,0.6738172148203853,NaN,KPCA,logmap
13,0.6546891523916164,NaN,KPCA,logmap
14,0.7296702805694376,NaN,KPCA,logmap
15,0.4730185657064125,NaN,KPCA,logmap
16,0.911760853462038,NaN,KPCA,logmap
17,0.7569569729183987,NaN,KPCA,logmap
18,0.6806864917796557,NaN,KPCA,logmap
19,0.7730157495454091,NaN,KPCA,logmap
20,0.7087932459129892,NaN,KPCA,logmap
21,0.7857806285777238,NaN,KPCA,logmap
22,0.8891347810563435,NaN,KPCA,logmap
23,0.7242389156519092,NaN,KPCA,logmap
24,0.5883238234693017,NaN,KPCA,logmap
25,0.6338151520664929,NaN,KPCA,logmap
26,0.7479687776562763,NaN,KPCA,logmap
27,0.7230042684770122,NaN,KPCA,logmap
28,0.6728052174973689,NaN,KPCA,logmap
29,0.5361286973031094,NaN,KPCA,logmap
30,0.6814996006000777,NaN,KPCA,logmap
31,0.7507809043185013,NaN,KPCA,logmap
32,0.5790938459115564,NaN,KPCA,logmap
33,0.8940817505442946,NaN,KPCA,logmap
34,0.7859444054939811,NaN,KPCA,logmap
35,0.7386004126710664,NaN,KPCA,logmap
36,0.6909396677738993,NaN,KPCA,logmap
37,0.5684994945773669,NaN,KPCA,logmap
38,0.719063021168361,NaN,KPCA,logmap
39,0.7129010006468365,NaN,KPCA,logmap
40,0.7334856747552765,NaN,KPCA,logmap
41,0.5459960140155182,NaN,KPCA,logmap
42,0.7202640355920653,NaN,KPCA,logmap
43,0.7745101350795687,NaN,KPCA,logmap
44,0.5389892773431011,NaN,KPCA,logmap
45,0.42055006534475586,NaN,KPCA,logmap
46,0.6467646170606844,NaN,KPCA,logmap
47,0.7561504706464158,NaN,KPCA,logmap
48,0.7631888205194359,NaN,KPCA,logmap
49,0.7454976982007904,NaN,KPCA,logmap
