,coefs,wcomp,n_components,method,dataset
16,0.8033283645303357,2,2,ICA,lorenz
17,0.575239664391433,2,2,ICA,lorenz
18,0.8157069332847267,2,2,ICA,lorenz
19,0.8929866588695443,1,2,ICA,lorenz
20,0.39203279723142065,1,2,ICA,lorenz
21,0.6112575634436366,1,2,ICA,lorenz
22,0.6970312546119031,1,2,ICA,lorenz
23,0.7672274612811492,1,2,ICA,lorenz
24,0.17334520554847307,1,2,ICA,lorenz
25,0.25412752378142794,2,2,ICA,lorenz
26,0.4340729369658087,2,2,ICA,lorenz
27,0.5042862710944854,1,2,ICA,lorenz
28,0.5854381862483721,1,2,ICA,lorenz
29,0.6297836498993973,2,2,ICA,lorenz
30,0.7765310654336723,2,2,ICA,lorenz
31,0.16283877529219765,1,2,ICA,lorenz
32,0.60331247204396,2,2,ICA,lorenz
33,0.3742141062181393,2,2,ICA,lorenz
34,0.4149167111018664,1,2,ICA,lorenz
35,0.7401634540247709,2,2,ICA,lorenz
36,0.6799414511572209,2,2,ICA,lorenz
37,0.20869181912925241,2,2,ICA,lorenz
38,0.6841224988507396,2,2,ICA,lorenz
39,0.21196546953409393,1,2,ICA,lorenz
40,0.21537103526375573,2,2,ICA,lorenz
41,0.1365691816114375,1,2,ICA,lorenz
42,0.9395034883762562,2,2,ICA,lorenz
43,0.5612233523656542,2,2,ICA,lorenz
44,0.7084958787358374,2,2,ICA,lorenz
45,0.1656737529918076,2,2,ICA,lorenz
46,0.25669849482106655,2,2,ICA,lorenz
47,0.2920763523186632,1,2,ICA,lorenz
48,0.7776471970205296,1,2,ICA,lorenz
49,0.3739112061486575,1,2,ICA,lorenz
50,0.604666987135531,2,2,ICA,lorenz
51,0.6839637508154117,2,2,ICA,lorenz
52,0.658735951042405,1,2,ICA,lorenz
53,0.17214063424369203,2,2,ICA,lorenz
54,0.24560077426149454,2,2,ICA,lorenz
55,0.7245283815835529,1,2,ICA,lorenz
56,0.7896740789881779,2,2,ICA,lorenz
57,0.5168993743085725,2,2,ICA,lorenz
58,0.5296891428771162,1,2,ICA,lorenz
59,0.5400874158275145,2,2,ICA,lorenz
60,0.19775469997549683,1,2,ICA,lorenz
61,0.7509747818570486,1,2,ICA,lorenz
62,0.4493313559586306,1,2,ICA,lorenz
63,0.5346695559738459,2,2,ICA,lorenz
64,0.9336081870694174,2,2,ICA,lorenz
65,0.6624799396124414,2,2,ICA,lorenz
66,0.7643847012950009,1,2,ICA,lorenz
67,0.39456673042306306,1,2,ICA,lorenz
68,0.18148947977496582,1,2,ICA,lorenz
69,0.7926748145017468,1,2,ICA,lorenz
70,0.6432955173126967,1,2,ICA,lorenz
71,0.8278961739338739,1,2,ICA,lorenz
72,0.6311683197870757,2,2,ICA,lorenz
73,0.7390839216677714,2,2,ICA,lorenz
74,0.3607366776618824,1,2,ICA,lorenz
75,0.8735154034965322,1,2,ICA,lorenz
76,0.42977019443422393,2,2,ICA,lorenz
77,0.20893061486993514,1,2,ICA,lorenz
78,0.7020625235827945,2,2,ICA,lorenz
79,0.6749448309803451,1,2,ICA,lorenz
80,0.4955515439726999,1,2,ICA,lorenz
81,0.5512717841821939,1,2,ICA,lorenz
82,0.6308416253468725,1,2,ICA,lorenz
83,0.6263548384836766,2,2,ICA,lorenz
84,0.6771518330567171,2,2,ICA,lorenz
85,0.4506891269538171,2,2,ICA,lorenz
86,0.5231396273776067,1,2,ICA,lorenz
87,0.23092579791076884,1,2,ICA,lorenz
88,0.42046028369344607,2,2,ICA,lorenz
89,0.24691044511047835,2,2,ICA,lorenz
90,0.6955676486774444,2,2,ICA,lorenz
91,0.7830588930528453,1,2,ICA,lorenz
92,0.6328601462604704,1,2,ICA,lorenz
93,0.22756031700134083,1,2,ICA,lorenz
94,0.6707451055878395,1,2,ICA,lorenz
95,0.2169400296494587,2,2,ICA,lorenz
96,0.3449545434793314,1,2,ICA,lorenz
97,0.8598620412908722,2,2,ICA,lorenz
98,0.36470251013013694,2,2,ICA,lorenz
99,0.14883409237579648,1,2,ICA,lorenz
0,0.18550498649600794,3,3,ICA,lorenz
1,0.5052641417877674,3,3,ICA,lorenz
2,0.355760953335476,3,3,ICA,lorenz
3,0.463842600897683,3,3,ICA,lorenz
4,0.6260080744874525,1,3,ICA,lorenz
5,0.6490842116838418,3,3,ICA,lorenz
6,0.7427018934707403,2,3,ICA,lorenz
7,0.2803922625877981,3,3,ICA,lorenz
8,0.16282020644838904,2,3,ICA,lorenz
9,0.6263392603821258,2,3,ICA,lorenz
