,cc_pred,cc_test,x_test,x_past_test,x_pred,Y_1_test,Y_2_test
92,0.3758972,0.4662692062679947,0.7095066923314988,0.35926290736701455,0.737528,0.42301834876777855,0.6475876912635371
93,0.029383123,0.9729922783844069,0.0039288983834089046,0.7095066923314988,-1.4435409,0.6475876912635371,0.09339248847899784
94,0.6570425,0.10274193512088704,0.014953432334278111,0.0039288983834089046,-1.5588231,0.09339248847899784,0.31690690413955525
95,0.44424605,0.360425501191561,0.05170484938225763,0.014953432334278111,-1.4847095,0.31690690413955525,0.6695848649843953
96,0.058813214,0.9012744288261055,0.1382089202473785,0.05170484938225763,-1.1763625,0.6695848649843953,0.07900271637019618
97,0.47410667,0.34788612152467896,0.4127687381334094,0.1382089202473785,-0.24068949,0.07900271637019618,0.24216355182642163
98,0.053429723,0.8869741147585847,0.5226739242071472,0.4127687381334094,0.043459423,0.24216355182642163,0.38265866403933163
99,0.45321053,0.3919577554298813,0.7413938903904146,0.5226739242071472,0.80786854,0.38265866403933163,0.6909448675391274
100,0.068768084,0.9318015201682025,0.06119830001475533,0.7413938903904146,-1.3605273,0.6909448675391274,0.17246249956434753
101,0.5446105,0.24845543871617737,0.20855339644397453,0.06119830001475533,-0.9859769,0.17246249956434753,0.4923409953244767
102,0.1738329,0.7300517449471311,0.47072950589967566,0.20855339644397453,-0.06240996,0.4923409953244767,0.4162355841017943
103,0.15159515,0.7705211550427171,0.553330942233968,0.47072950589967566,0.17501211,0.4162355841017943,0.44967246793570276
104,0.21384759,0.6913176124319104,0.5220486834660315,0.553330942233968,0.08329154,0.44967246793570276,0.48270056542084183
105,0.10478583,0.8343338642117885,0.4686102845632762,0.5220486834660315,-0.08026021,0.48270056542084183,0.347389815867175
106,0.31739515,0.5404107912099158,0.6823114331949843,0.4686102845632762,0.5875929,0.347389815867175,0.5944218453010714
107,-0.03081268,0.9710559074129015,0.07095014402306807,0.6823114331949843,-1.399766,0.5944218453010714,0.039980923388348945
108,0.61077964,0.10988908886687646,0.2506874142608103,0.07095014402306807,-0.87243456,0.039980923388348945,0.1435904858079779
109,0.44787997,0.38242748406693056,0.6272675632635024,0.2506874142608103,0.46405008,0.1435904858079779,0.3960035734126991
110,0.0419994,0.923394866127696,0.23673318451836578,0.6272675632635024,-0.8894884,0.3960035734126991,0.3642886455455759
111,0.52492666,0.27656405270246404,0.6350223742349521,0.23673318451836578,0.43616858,0.3642886455455759,0.7499341780214299
112,0.14048758,0.7822511578828211,0.3262661254652756,0.6350223742349521,-0.653415,0.7499341780214299,0.18474367539938882
113,0.19572571,0.665966629754813,0.6097191827864399,0.3262661254652756,0.35161707,0.18474367539938882,0.3975448279241171
114,0.07889724,0.8697465658133775,0.31099272539855,0.6097191827864399,-0.6574665,0.3975448279241171,0.39675067108159234
115,0.39785117,0.4429271523113004,0.681956733685482,0.31099272539855,0.61921483,0.39675067108159234,0.6627573470328652
116,0.047097802,0.964705366275164,0.07698998669663004,0.681956733685482,-1.258352,0.6627573470328652,0.12638364840864832
117,0.6370103,0.13312320740772865,0.2680784011395487,0.07698998669663004,-0.8074321,0.12638364840864832,0.40648675592638017
118,0.38760296,0.45119216384758287,0.6305939193173439,0.2680784011395487,0.46750942,0.40648675592638017,0.6582365557048306
119,0.042435467,0.9681268194504753,0.19635052087965582,0.6305939193173439,-0.91155225,0.6582365557048306,0.11738680767912175
