data_id,r,method,dataset
10,0.0933454440959684,DCCA,lorenz
11,0.9449915421742432,DCCA,lorenz
12,0.1507118456393604,DCCA,lorenz
13,0.9303435792397452,DCCA,lorenz
14,0.9442227867778192,DCCA,lorenz
15,0.9161527775555488,DCCA,lorenz
16,0.9294260296521292,DCCA,lorenz
17,0.9347330154851856,DCCA,lorenz
18,0.921283402230265,DCCA,lorenz
19,0.9282634047494126,DCCA,lorenz
20,0.9213176630540442,DCCA,lorenz
21,0.9008089887810103,DCCA,lorenz
22,0.911869429617121,DCCA,lorenz
23,0.953218857826009,DCCA,lorenz
24,0.9257990066838202,DCCA,lorenz
25,0.9098071734419132,DCCA,lorenz
26,0.9245142165716,DCCA,lorenz
27,0.92336072794568,DCCA,lorenz
28,0.918102675150519,DCCA,lorenz
29,0.9410348314552952,DCCA,lorenz
30,0.9298034394307296,DCCA,lorenz
31,0.2347981585749977,DCCA,lorenz
32,0.9336061628193542,DCCA,lorenz
33,0.9434380523394584,DCCA,lorenz
34,0.9258209717522086,DCCA,lorenz
35,0.9373740268363544,DCCA,lorenz
36,0.942035481274778,DCCA,lorenz
37,0.9212370043818232,DCCA,lorenz
38,0.9111234175773468,DCCA,lorenz
39,0.907130450622978,DCCA,lorenz
40,0.9484861086973024,DCCA,lorenz
41,0.9290946470377957,DCCA,lorenz
42,0.2005990494447997,DCCA,lorenz
43,0.9146384808553196,DCCA,lorenz
44,0.8864850804895448,DCCA,lorenz
45,0.9086007079274174,DCCA,lorenz
46,0.9347905175059924,DCCA,lorenz
47,0.9002719810798484,DCCA,lorenz
48,0.9516189953574908,DCCA,lorenz
49,0.9116998315389696,DCCA,lorenz
0,0.2258101589270093,ShRec,lorenz
1,0.2551495451677021,ShRec,lorenz
2,0.0878652058156833,ShRec,lorenz
3,0.081038435218318,ShRec,lorenz
4,0.407810679495277,ShRec,lorenz
5,0.3414270361172425,ShRec,lorenz
6,0.1980352916749123,ShRec,lorenz
7,0.2150648772806968,ShRec,lorenz
8,0.690900536863681,ShRec,lorenz
9,0.5859058654635733,ShRec,lorenz
10,0.0911840444877756,ShRec,lorenz
11,0.4471966504658338,ShRec,lorenz
12,0.1263983241260107,ShRec,lorenz
13,0.1139607315419561,ShRec,lorenz
14,0.4899657157735683,ShRec,lorenz
15,0.5854064713362747,ShRec,lorenz
16,0.26691927755857,ShRec,lorenz
17,0.570143437247988,ShRec,lorenz
18,0.2920836432424774,ShRec,lorenz
19,0.5132160595948826,ShRec,lorenz
20,0.2123520701074588,ShRec,lorenz
21,0.1465403273247111,ShRec,lorenz
22,0.0734776476844389,ShRec,lorenz
23,0.574481593776338,ShRec,lorenz
24,0.4562207124993202,ShRec,lorenz
25,0.2036273221415552,ShRec,lorenz
26,0.3082095776410409,ShRec,lorenz
27,0.369848578666723,ShRec,lorenz
28,0.2879857103382682,ShRec,lorenz
29,0.2437656513443471,ShRec,lorenz
30,0.5208011987977839,ShRec,lorenz
31,0.0957255118391102,ShRec,lorenz
32,0.6095592836248,ShRec,lorenz
33,0.1240138277176495,ShRec,lorenz
34,0.4422814760873806,ShRec,lorenz
35,0.2767298883183261,ShRec,lorenz
36,0.1638260282793592,ShRec,lorenz
37,0.0806717233607076,ShRec,lorenz
38,0.571788328224931,ShRec,lorenz
39,0.3199487016205403,ShRec,lorenz
40,0.5952111547987464,ShRec,lorenz
41,0.1868719459698573,ShRec,lorenz
42,0.2602185603820238,ShRec,lorenz
43,0.4852589319136184,ShRec,lorenz
44,0.0683586121399112,ShRec,lorenz
45,0.0817381102808608,ShRec,lorenz
46,0.2931418653756731,ShRec,lorenz
47,0.1003475705922996,ShRec,lorenz
48,0.5934502912590375,ShRec,lorenz
49,0.1522833766422879,ShRec,lorenz
0,0.5991495445021143,SFA,lorenz
1,0.6412442903983837,SFA,lorenz
2,0.6453413267359276,SFA,lorenz
3,0.7461464935852441,SFA,lorenz
4,0.8883977912672638,SFA,lorenz
5,0.7757438657760075,SFA,lorenz
6,0.7236632833420314,SFA,lorenz
7,0.8771025214389218,SFA,lorenz
8,0.6775838003377211,SFA,lorenz
9,0.6749622958594541,SFA,lorenz
10,0.6753648435818611,SFA,lorenz
11,0.6563088785555513,SFA,lorenz
12,0.7911800237481219,SFA,lorenz
13,0.6109938890109505,SFA,lorenz
14,0.703324682089649,SFA,lorenz
15,0.8115086022301463,SFA,lorenz
16,0.8831720708969376,SFA,lorenz
17,0.7453537837570345,SFA,lorenz
18,0.7670452733473097,SFA,lorenz
19,0.8312145675301681,SFA,lorenz
20,0.769289523098068,SFA,lorenz
21,0.6359206098440249,SFA,lorenz
22,0.7369103055096234,SFA,lorenz
23,0.6219661620037915,SFA,lorenz
24,0.6044043709797198,SFA,lorenz
25,0.632660450175272,SFA,lorenz
26,0.6693981129866902,SFA,lorenz
27,0.94248964261841,SFA,lorenz
28,0.6784888295116303,SFA,lorenz
29,0.8404308047609123,SFA,lorenz
30,0.7859174427377905,SFA,lorenz
31,0.112059444351716,SFA,lorenz
32,0.8079686642841207,SFA,lorenz
33,0.8374955983681087,SFA,lorenz
34,0.8199710721877406,SFA,lorenz
35,0.8874940321928871,SFA,lorenz
36,0.7524186249806968,SFA,lorenz
37,0.7966820151435479,SFA,lorenz
38,0.5197925160654188,SFA,lorenz
39,0.8574941005807277,SFA,lorenz
40,0.6356413992581893,SFA,lorenz
41,0.8106121406715272,SFA,lorenz
42,0.77887808419096,SFA,lorenz
43,0.9019311401858944,SFA,lorenz
44,0.766737728475135,SFA,lorenz
45,0.6746407527623919,SFA,lorenz
46,0.770610483842714,SFA,lorenz
47,0.6317741347567699,SFA,lorenz
48,0.9509013398886484,SFA,lorenz
49,0.7353217876013524,SFA,lorenz
0,0.5357099373072532,DCA,lorenz
1,0.3512090003180227,DCA,lorenz
2,0.308610757147205,DCA,lorenz
3,0.16588917217455,DCA,lorenz
4,0.7107791728863446,DCA,lorenz
5,0.3842471129788103,DCA,lorenz
6,0.2711708341362921,DCA,lorenz
7,0.2145857891217348,DCA,lorenz
8,0.6867187352585974,DCA,lorenz
9,0.6847434083410421,DCA,lorenz
10,0.1415889247399029,DCA,lorenz
11,0.5314794957512636,DCA,lorenz
12,0.3085358410717243,DCA,lorenz
13,0.4312091956717994,DCA,lorenz
14,0.6307216753139548,DCA,lorenz
