,cc_pred,cc_valid,x_valid,x_past_valid,x_pred,Y_1_valid,Y_2_valid
111,1.3020059,1.2213984325618925,0.48741972,-0.47412685,0.50162446,-1.0825751,-0.18621987
112,2.190751,-0.9853793348347888,1.0337267,0.48741972,1.072601,-0.18621987,1.3829957
113,1.6742094,0.2964578780247781,-0.98572665,1.0337267,-0.92207515,1.3829957,-1.1606917
114,1.2921717,1.1590688334813857,-0.008179592,-0.98572665,-0.0048371553,-1.1606917,-0.3283539
115,2.0940936,-0.7679866281568836,1.298557,-0.008179592,1.3246068,-0.3283539,1.2390211
116,1.4914546,0.7564320593936326,-1.1046287,1.298557,-1.2221968,1.2390211,-1.3229858
117,1.5587099,0.3825489749896667,-0.099460766,-1.1046287,-0.12506306,-1.3229858,-0.61850595
118,1.3432472,1.0573642250532969,0.5310227,-0.099460766,0.5388595,-0.61850595,0.45438597
119,1.925788,-0.4358769192587306,0.64628,0.5310227,0.62481177,0.45438597,0.76019704
120,1.281973,1.2117491386728245,-0.5846922,0.64628,-0.5888475,0.76019704,-0.8623269
121,2.183147,-0.9510355313194107,1.0681549,-0.5846922,1.067356,-0.8623269,0.6337048
122,1.5886147,0.37764667778218214,-1.1499457,1.0681549,-1.1602837,0.6337048,-0.0357533
123,1.3452525,1.063695133342366,-0.29321623,-1.1499457,-0.307191,-0.0357533,0.49319035
124,1.9340343,-0.4557315936424671,1.1412725,-0.29321623,1.1339401,0.49319035,0.7158995
125,1.2883084,1.1929327956705487,-1.3307972,1.1412725,-1.3609515,0.7158995,-0.73852074
126,2.1106515,-0.8847903958162744,-0.523787,-1.3307972,-0.5256659,-0.73852074,0.8335674
127,1.5491378,0.5252174575450772,0.68136555,-0.523787,0.72840726,0.8335674,-0.5922298
128,1.4151552,0.8445802116766089,-0.4331584,0.68136555,-0.43522847,-0.5922298,0.53574693
129,1.6770233,0.16824369337354914,0.8531257,-0.4331584,0.8655318,0.53574693,0.27807653
130,1.2523626,1.273289289403212,-1.1538589,0.8531257,-1.1933581,0.27807653,0.06774429
131,2.2510386,-1.1743982769339862,0.0099429,-1.1538589,0.0065125227,0.06774429,1.46778
132,1.9201286,-0.20761463612932787,1.0398718,0.0099429,1.1591457,1.46778,-1.2568742
133,1.2005651,1.3513009242083558,-1.5552303,1.0398718,-1.512832,-1.2568742,-0.55693567
134,2.4237955,-1.472302542677983,-1.2397897,-1.5552303,-1.2403065,-0.55693567,1.2582717
135,2.2576303,-1.1986935159486927,-0.22428526,-1.2397897,-0.19851935,1.2582717,-0.5296365
136,1.8414837,-0.2794299849870726,1.0942442,-0.22428526,1.0575618,-0.5296365,0.92535186
137,1.2467098,1.3226255801189397,-1.3947649,1.0942442,-1.4306501,0.92535186,-1.3979222
138,2.3644838,-1.3608817932077162,-0.6855382,-1.3947649,-0.70690787,-1.3979222,-0.69591546
139,2.092034,-0.7998488525657652,0.89147407,-0.6855382,0.88463485,-0.69591546,0.8764752
140,1.4820027,0.6970290892975681,-0.8638198,0.89147407,-0.86962783,0.8764752,-0.82286847
141,1.5649165,0.5150876830512932,0.3117514,-0.8638198,0.32375658,-0.82286847,0.37130392
142,1.4107035,0.8615083001992659,0.2388976,0.3117514,0.23103869,0.37130392,0.15098172
143,1.7045826,0.12467703263576449,0.71556604,0.2388976,0.7277931,0.15098172,0.7969392
144,1.2418431,1.301956036185444,-0.80811256,0.71556604,-0.8473331,0.7969392,-1.0187501
145,2.3107138,-1.2819509192141842,0.8100649,-0.80811256,0.82181394,-1.0187501,0.36578536
146,1.9689674,-0.5376725850876926,0.18104759,0.8100649,0.19761789,0.36578536,0.9304653
147,1.3198824,1.1039699865864252,0.28062811,0.18104759,0.30297363,0.9304653,-1.2593302
148,1.9987857,-0.5845839925590545,1.0449089,0.28062811,1.0399524,-1.2593302,-0.34860176
149,1.339195,1.0448446884388423,-1.5693712,1.0449089,-1.5420223,-0.34860176,0.57920223
150,1.918785,-0.39693369236057485,-1.3206784,-1.5693712,-1.3385869,0.57920223,0.5437531
151,1.2717876,1.2455518335599032,-0.69337565,-1.3206784,-0.6996509,0.5437531,-0.38163725
152,2.2069516,-1.0724529587824891,0.9521023,-0.69337565,0.9466542,-0.38163725,1.3113661
153,1.742447,0.0762843793473327,-0.59412533,0.9521023,-0.5778458,1.3113661,-1.6056784
154,1.3008642,1.327765819662525,0.39379478,-0.59412533,0.48014534,-1.6056784,-1.4756558
155,2.3861403,-1.380690687588433,1.3680984,0.39379478,1.377304,-1.4756558,-0.957904
156,2.1517925,-0.8682973198205137,-1.1577379,1.3680984,-1.0926137,-0.957904,0.4255472
157,1.5295793,0.5601084015527059,-0.23969762,-1.1577379,-0.25747693,0.4255472,0.23447637
158,1.437385,0.7841438543341723,0.67960525,-0.23969762,0.6703187,0.23447637,0.3801959
159,1.6349739,0.31744651052268597,-0.09382836,0.67960525,-0.03599894,0.3801959,0.4390419
160,1.312011,1.13612594865704,0.49473172,-0.09382836,0.4967252,0.4390419,-0.1161138
161,2.0416145,-0.6906186208291231,0.8512513,0.49473172,0.84952533,-0.1161138,1.2733842
162,1.462594,0.8892188999074935,-0.8864101,0.8512513,-0.7987217,1.2733842,-1.0921471
163,1.747645,0.05168338181567677,0.3752088,-0.8864101,0.41467655,-1.0921471,-0.021704935
164,1.2325605,1.338452336855499,-0.11910487,0.3752088,-0.13989699,-0.021704935,0.36160025
165,2.395022,-1.4221024915547376,1.5801568,-0.11910487,1.5647825,0.36160025,1.4216152
166,1.7972498,-1.0148300652697875,-1.5159893,1.5801568,-1.4398775,1.4216152,-1.2239101
167,1.663953,0.22428948921417427,-1.1658546,-1.5159893,-1.1795126,-1.2239101,-0.34985548
168,1.2674978,1.2288434025800277,-0.34838852,-1.1658546,-0.36215365,-0.34985548,0.513354
169,2.174643,-1.012050017558738,1.3143655,-0.34838852,1.3488473,0.513354,1.0143263
170,1.656888,0.23120244608662846,-1.4697102,1.3143655,-1.3617488,1.0143263,-0.88092923
171,1.2910452,1.2227712519980034,-1.0762618,-1.4697102,-1.0689718,-0.88092923,0.13492848
172,2.1748652,-0.9902859904797314,0.17933533,-1.0762618,0.15878665,0.13492848,1.354386
173,1.6766404,0.28459747188695844,0.69268125,0.17933533,0.7378861,1.354386,-1.2786115
174,1.3304846,1.17150543219784,-0.66828793,0.69268125,-0.6222303,-1.2786115,-0.58678824
175,2.1063416,-0.8105217794897961,0.9187252,-0.66828793,0.9150914,-0.58678824,1.0244284
176,1.4714429,0.6765154164017791,-0.9252231,0.9187252,-0.9616113,1.0244284,-1.2354046
177,1.5376475,0.5586350923929568,0.2061803,-0.9252231,0.22990596,-1.2354046,-0.41719952
178,1.4556253,0.7867625875037213,0.41183537,0.2061803,0.44938123,-0.41719952,0.65233743
179,1.6169463,0.31118673267637426,0.39640048,0.41183537,0.3763088,0.65233743,-0.032480534
180,1.3077759,1.1430935564297535,-0.046107575,0.39640048,-0.061852098,-0.032480534,0.45594534
181,2.0311608,-0.713963904451186,1.2805833,-0.046107575,1.2653059,0.45594534,0.91804874
182,1.4150236,0.850860950349063,-1.0959924,1.2805833,-1.1911495,0.91804874,-1.0454965
183,1.6720922,0.15217003758038022,-0.04563509,-1.0959924,-0.063455224,-1.0454965,0.060255773
184,1.2639276,1.2844647519596224,0.40225393,-0.04563509,0.4026314,0.060255773,0.31851253
185,2.2951512,-1.216061690807393,1.2672664,0.40225393,1.2795395,0.31851253,1.3475041
186,1.8038052,-0.33175023207231213,-1.2473167,1.2672664,-1.3751339,1.3475041,-1.5253431
187,1.2664735,1.2929303880817997,-0.529215,-1.2473167,-0.5349642,-1.5253431,-1.236306
188,2.3179078,-1.2478479540268819,1.2243766,-0.529215,1.21425,-1.236306,-0.2085735
189,1.9437271,-0.42962180104393255,-1.0283117,1.2243766,-1.0238756,-0.2085735,1.1562681
190,1.3236651,1.217455745771692,-0.08946422,-1.0283117,-0.037121415,1.1562681,-1.2595643
191,2.1804695,-0.9713160097689665,1.3936291,-0.08946422,1.3884982,-1.2595643,-0.30656156
192,1.6236469,0.3300902188822313,-1.0920718,1.3936291,-1.1965693,-0.30656156,0.84595096
193,1.3121269,1.1217285490875197,-0.18823206,-1.0920718,-0.1872493,0.84595096,-1.030497
194,2.045393,-0.6427964562774799,1.2450972,-0.18823206,1.2577723,-1.030497,0.22764447
195,1.3738784,0.9631806046996737,-1.1378797,1.2450972,-1.208142,0.22764447,0.2963836
196,1.8093177,-0.15333586054596232,-0.09430769,-1.1378797,-0.10879767,0.2963836,0.8003133
197,1.2251604,1.3636962701481283,0.39796528,-0.09430769,0.3915106,0.8003133,-1.0691198
198,2.4975262,-1.52115592240071,1.442559,0.39796528,1.4818643,-1.0691198,0.28255957
199,2.372047,-1.384184312729362,-0.98750806,1.442559,-0.9781461,0.28255957,1.4656477
200,1.9890895,-0.8804796921507054,0.364468,-0.98750806,0.29913318,1.4656477,-1.4967829
201,1.5852597,0.5344078964867085,0.34162754,0.364468,0.40637195,-1.4967829,-1.1202064
202,1.3945398,0.8289811724513247,0.21356362,0.34162754,0.1578902,-1.1202064,-0.19884816
203,1.6540593,0.20770207070834965,0.69859016,0.21356362,0.68512,-0.19884816,0.9043909
204,1.2721348,1.2428849216262836,-0.72828907,0.69859016,-0.7460803,0.9043909,-1.280004
205,2.2363634,-1.062760996445965,0.8949135,-0.72828907,0.9214786,-1.280004,-0.3558033
206,1.7180575,0.10180802211543366,-0.4599201,0.8949135,-0.45865047,-0.3558033,0.913378
207,1.2451241,1.314944257029558,0.4619553,-0.4599201,0.44989812,0.913378,-1.3568118
208,2.3454504,-1.331413852750816,1.2663813,0.4619553,1.2747902,-1.3568118,-0.56514084
209,2.0489736,-0.6999925119853969,-0.95151496,1.2663813,-0.9712118,-0.56514084,1.0168236
210,1.3913122,0.8739944675130497,0.10113139,-0.95151496,0.10208595,1.0168236,-1.3558674
211,1.7260032,0.09204438154104769,0.8504989,0.10113139,0.8557321,-1.3558674,-0.68207735
212,1.2530663,1.32005751715877,-1.178395,0.8504989,-1.1850739,-0.68207735,0.33054376
213,2.3572419,-1.3510121061995735,-0.032557417,-1.178395,-0.013483167,0.33054376,1.4100804
214,1.8594669,-0.7661417991200513,1.3018382,-0.032557417,1.1072615,1.4100804,-1.390524
215,1.4177537,0.7597872091806855,-1.0896479,1.3018382,-1.2054014,-1.390524,-0.83040255
216,1.6185083,0.37477760180526276,-0.06681913,-1.0896479,-0.06868422,-0.83040255,0.39246026
217,1.3327188,1.0673700813930982,0.50994676,-0.06681913,0.5019177,0.39246026,0.002782054
218,1.9307443,-0.46730662516425486,0.6975569,0.50994676,0.6672474,0.002782054,1.1601604
219,1.3320056,1.1814699460000975,-0.68640983,0.6975569,-0.63236654,1.1601604,-1.2734118
220,2.1355538,-0.8449045891056242,0.90219814,-0.68640983,0.9107374,-1.2734118,-0.35978428
221,1.5128045,0.6083307097621787,-0.831656,0.90219814,-0.8411832,-0.35978428,0.7323034
222,1.4771409,0.6951826037543944,0.31809303,-0.831656,0.3064984,0.7323034,-0.45550373
223,1.5586,0.5190542155698802,0.41421142,0.31809303,0.44234574,-0.45550373,0.724682
224,1.4156905,0.854912879609902,0.086096875,0.41421142,0.07074344,0.724682,-0.54109246
225,1.6881343,0.14174359349942642,0.8370177,0.086096875,0.8208233,-0.54109246,0.7861472
226,1.2476208,1.2913393578034646,-1.121115,0.8370177,-1.1593448,0.7861472,-0.9828428
227,2.2892933,-1.2418592221584837,0.10559356,-1.121115,0.09490335,-0.9828428,0.44159877
228,1.915915,-0.4109727554127387,1.0890768,0.10559356,1.0832738,0.44159877,0.7636013
229,1.2733141,1.2338398822874037,-1.4786524,1.0890768,-1.4638718,0.7636013,-0.8856567
230,2.2224383,-1.0300335533948377,-0.9862225,-1.4786524,-1.0093566,-0.8856567,0.6055202
231,1.6703988,0.18611337508640688,0.17050408,-0.9862225,0.1873945,0.6055202,0.13890888
232,1.2757261,1.260042887440365,0.21496588,0.17050408,0.2570988,0.13890888,0.25089192
233,2.2533398,-1.1254526882327744,1.3772824,0.21496588,1.3788866,0.25089192,1.3529389
234,1.8175216,-0.06779368475271862,-1.4830558,1.3772824,-1.401354,1.3529389,-1.5725131
235,1.2919291,1.3670177687636145,-1.1205145,-1.4830558,-1.109428,-1.5725131,-1.376524
236,2.452808,-1.5343176034105368,0.15045555,-1.1205145,0.15234315,-1.376524,-0.6124103
237,2.3991501,-1.43526417623845,1.5658658,0.15045555,1.5898658,-0.6124103,1.1714758
238,2.21462,-1.062375428096411,-1.6136173,1.5658658,-1.5850623,1.1714758,-0.3733998
239,1.7166449,0.102818143659058,-1.4823979,-1.6136173,-1.4885374,-0.3733998,0.90563047
240,1.2443169,1.314400499773692,-1.1160738,-1.4823979,-1.1090041,0.90563047,-1.333508
241,2.353848,-1.3293338937497856,0.13170521,-1.1160738,0.12862432,-1.333508,-0.4917778
242,2.0160193,-0.6930332223511034,1.2109908,0.13170521,1.1760887,-0.4917778,1.0901574
243,1.3368306,0.8853200481039739,-1.3222988,1.2109908,-1.2468452,1.0901574,-1.5978338
244,1.7204736,0.062079358729530625,-0.58677423,-1.3222988,-0.5640594,-1.5978338,-1.4281137
245,1.2509149,1.3341365729160284,0.39654955,-0.58677423,0.43385208,-1.4281137,-0.97065055
246,2.3748949,-1.405341009704695,1.3791409,0.39654955,1.3638169,-0.97065055,0.4998791
247,2.146338,-0.9549606599170274,-1.1245823,1.3791409,-1.1329986,0.4998791,0.99916714
248,1.6006552,0.3685295183778502,-0.14009224,-1.1245823,-0.15530217,0.99916714,-0.93625075
249,1.3389802,1.0752959204070949,0.54087013,-0.14009224,0.5637268,-0.93625075,0.08565508
250,1.9598998,-0.4923953813709195,0.66444856,0.54087013,0.65646875,0.08565508,1.1385772
251,1.3471699,1.1553774322235109,-0.5912631,0.66444856,-0.5162853,1.1385772,-1.3687321
252,2.120531,-0.755442150222196,1.0029784,-0.5912631,1.0200385,-1.3687321,-0.6497895
253,1.4279307,0.7790644787574197,-1.2445197,1.0029784,-1.2661369,-0.6497895,0.5058829
254,1.6143605,0.3295351640321925,-0.41278198,-1.2445197,-0.42501366,0.5058829,0.2343677
255,1.3159504,1.122369686061631,0.5398187,-0.41278198,0.5253223,0.2343677,0.20600682
256,2.038396,-0.644914090693358,0.75735265,0.5398187,0.7691792,0.20600682,1.1389002
257,1.4137998,0.9600366723021473,-0.6895959,0.75735265,-0.63965344,1.1389002,-1.516194
258,1.7868372,-0.14431918013881812,0.711993,-0.6895959,0.6841172,-1.516194,-1.1514605
259,1.2473567,1.364981721505535,-0.83987105,0.711993,-0.82761943,-1.1514605,-0.33839184
260,2.4146714,-1.5262460695232638,0.8046393,-0.83987105,0.7832345,-0.33839184,1.5062448
261,2.1389365,-1.4038832401504353,0.77341163,0.8046393,0.4282087,1.5062448,-1.1985285
262,2.1754103,-0.9497897368367336,0.53338885,0.77341163,0.53210247,-1.1985285,-0.13957874
263,1.5875334,0.38053163577363047,0.1555827,0.53338885,0.1331855,-0.13957874,0.8283147
264,1.3398929,1.059977339804912,0.33106953,0.1555827,0.34613216,0.8283147,-0.94052213
265,1.9807717,-0.4440588682850677,0.9184178,0.33106953,0.98008335,-0.94052213,0.37823045
266,1.2784746,1.2041245411774926,-1.2941335,0.9184178,-1.3184541,0.37823045,-0.04974013
267,2.1477287,-0.9240765709662471,-0.41141137,-1.2941335,-0.39688885,-0.04974013,1.3731142
268,1.7172279,0.43913741935757905,0.7726852,-0.41141137,0.9074944,1.3731142,-1.0807009
269,1.369206,0.9795680690396209,-0.7411022,0.7726852,-0.7630476,-1.0807009,-0.14436649
270,1.8229593,-0.20076836899065864,0.6578306,-0.7411022,0.64378774,-0.14436649,1.0691272
271,1.250365,1.353304567350379,-0.7006358,0.6578306,-0.67812383,1.0691272,-1.4567354
272,2.4276931,-1.480171212705352,1.0477456,-0.7006358,1.0671018,-1.4567354,-0.8867903
273,2.309448,-1.228132810804813,0.09422036,1.0477456,0.07803309,-0.8867903,0.6451654
274,1.9046112,-0.3685952411969789,1.0751336,0.09422036,1.0779463,0.6451654,0.4083762
275,1.2647214,1.2675649996424507,-1.5002955,1.0751336,-1.4876038,0.4083762,-0.13646992
276,2.2688162,-1.1531885998693452,-1.0546861,-1.5002955,-1.0760657,-0.13646992,1.4639709
277,1.8903311,-0.14622834506235552,0.09094821,-1.0546861,0.110839725,1.4639709,-1.2195444
278,1.2152157,1.3647279380478634,0.25097594,0.09094821,0.24239361,-1.2195444,-0.47745207
279,2.4437344,-1.5252407795502676,1.5607266,0.25097594,1.5611395,-0.47745207,1.3716918
