data_id,r,method,dataset
9,0.9420239299081326,DCCA,lorenz
10,0.9220553299205506,DCCA,lorenz
11,0.9509612992418248,DCCA,lorenz
12,0.9467972306770942,DCCA,lorenz
13,0.9353693743175908,DCCA,lorenz
14,0.950225913960249,DCCA,lorenz
15,0.920367143989811,DCCA,lorenz
16,0.9296419576972352,DCCA,lorenz
17,0.9354847323720656,DCCA,lorenz
18,0.9210698341588957,DCCA,lorenz
19,0.9301436103832516,DCCA,lorenz
20,0.9273846534870832,DCCA,lorenz
21,0.9166485516723312,DCCA,lorenz
22,0.9152135979092858,DCCA,lorenz
23,0.9537577487558648,DCCA,lorenz
24,0.931863313086524,DCCA,lorenz
25,0.91221013771339,DCCA,lorenz
26,0.9274332190618518,DCCA,lorenz
27,0.9241971844121264,DCCA,lorenz
28,0.9253112134236948,DCCA,lorenz
29,0.941902741299888,DCCA,lorenz
30,0.9358114799339494,DCCA,lorenz
31,0.8845219155240638,DCCA,lorenz
32,0.9339979355898947,DCCA,lorenz
33,0.9408983802309682,DCCA,lorenz
34,0.9306287136730772,DCCA,lorenz
35,0.9424520902697126,DCCA,lorenz
36,0.9425124272548056,DCCA,lorenz
37,0.9207444796642708,DCCA,lorenz
38,0.918180597253835,DCCA,lorenz
39,0.9001504670162191,DCCA,lorenz
40,0.9579379721009972,DCCA,lorenz
41,0.9350716584293104,DCCA,lorenz
42,0.9272203772516062,DCCA,lorenz
43,0.9244511095362776,DCCA,lorenz
44,0.8837134667417201,DCCA,lorenz
45,0.9164393137578776,DCCA,lorenz
46,0.9392132265373392,DCCA,lorenz
47,0.902378792677544,DCCA,lorenz
48,0.9525243465377708,DCCA,lorenz
49,0.913925057524612,DCCA,lorenz
0,0.1098266629732691,ShRec,lorenz
1,0.2640098272590636,ShRec,lorenz
2,0.1259024399608215,ShRec,lorenz
3,0.0902840578782252,ShRec,lorenz
4,0.4116360086022091,ShRec,lorenz
5,0.3376360198423888,ShRec,lorenz
6,0.2125791500063118,ShRec,lorenz
7,0.232259688391073,ShRec,lorenz
8,0.729764318438539,ShRec,lorenz
9,0.6316708481495561,ShRec,lorenz
10,0.08381013711816,ShRec,lorenz
11,0.5806752855915187,ShRec,lorenz
12,0.1429585346490722,ShRec,lorenz
13,0.1416842116439082,ShRec,lorenz
14,0.5030375616884505,ShRec,lorenz
15,0.6666405293434857,ShRec,lorenz
16,0.2720327885756647,ShRec,lorenz
17,0.7841202369190394,ShRec,lorenz
18,0.2733783715053006,ShRec,lorenz
19,0.5227698078584921,ShRec,lorenz
20,0.1981209166850648,ShRec,lorenz
21,0.1628141472951612,ShRec,lorenz
22,0.0701483558744493,ShRec,lorenz
23,0.590786688113821,ShRec,lorenz
24,0.4348751073450712,ShRec,lorenz
25,0.2613589334444969,ShRec,lorenz
26,0.261525125903194,ShRec,lorenz
27,0.4392320471066681,ShRec,lorenz
28,0.2760020080446432,ShRec,lorenz
29,0.3112065870554231,ShRec,lorenz
30,0.5700145914870356,ShRec,lorenz
