data_id,r,method,dataset
36,0.0337485294760676,Random,tentmap
37,0.0339498742304319,Random,tentmap
38,0.0329424696240592,Random,tentmap
39,0.0318217965200692,Random,tentmap
40,0.0429828018945679,Random,tentmap
41,0.0418684824982962,Random,tentmap
42,0.0381689439495501,Random,tentmap
43,0.0348746640995017,Random,tentmap
44,0.0353948003924222,Random,tentmap
45,0.0445657619132442,Random,tentmap
46,0.0327455768519138,Random,tentmap
47,0.0331807510028731,Random,tentmap
48,0.0372178015134369,Random,tentmap
49,0.0345491275040475,Random,tentmap
0,0.8979132279246316,MaCo,tentmap
1,0.7658028533072434,MaCo,tentmap
2,0.9116057913766014,MaCo,tentmap
3,0.8861308180017141,MaCo,tentmap
4,0.929359930889757,MaCo,tentmap
5,0.9167684917476274,MaCo,tentmap
6,0.9015605704912264,MaCo,tentmap
7,0.8770376542018614,MaCo,tentmap
8,0.920486617858614,MaCo,tentmap
9,0.7132045091629862,MaCo,tentmap
10,0.9064056865701992,MaCo,tentmap
11,0.838039764706954,MaCo,tentmap
12,0.5780624969436985,MaCo,tentmap
13,0.8577435431008209,MaCo,tentmap
14,0.9278700665440258,MaCo,tentmap
15,0.8412773991977491,MaCo,tentmap
16,0.8237751442517072,MaCo,tentmap
17,0.7947418297359957,MaCo,tentmap
18,0.9189984408516194,MaCo,tentmap
19,0.8422655884233665,MaCo,tentmap
20,0.9160407332652762,MaCo,tentmap
21,0.8757497605654241,MaCo,tentmap
22,0.8384959615938112,MaCo,tentmap
23,0.5056021282297036,MaCo,tentmap
24,0.9244941861853162,MaCo,tentmap
25,0.8291311757451263,MaCo,tentmap
26,0.6244488428346118,MaCo,tentmap
27,0.882726283875938,MaCo,tentmap
28,0.76233604497425,MaCo,tentmap
29,0.8005705723994285,MaCo,tentmap
30,0.9078675301261916,MaCo,tentmap
31,0.9039304073641904,MaCo,tentmap
32,0.8776284528063176,MaCo,tentmap
33,0.8971485437093902,MaCo,tentmap
34,0.7284462999972017,MaCo,tentmap
35,0.838033972117724,MaCo,tentmap
36,0.7480928804387023,MaCo,tentmap
37,0.8030105431157313,MaCo,tentmap
38,0.8563970102154982,MaCo,tentmap
39,0.8190749073944732,MaCo,tentmap
40,0.8895614104899555,MaCo,tentmap
41,0.7816532765836113,MaCo,tentmap
42,0.7597487432614775,MaCo,tentmap
43,0.8157322569879117,MaCo,tentmap
44,0.8772127198132046,MaCo,tentmap
45,0.8439304645537593,MaCo,tentmap
46,0.819476458266829,MaCo,tentmap
47,0.7570476098531965,MaCo,tentmap
48,0.8919673703182336,MaCo,tentmap
49,0.8252349190680361,MaCo,tentmap
0,0.9011205785588848,ASOM,tentmap
1,0.7541252208669774,ASOM,tentmap
2,0.7768594697561021,ASOM,tentmap
3,0.7574805849871662,ASOM,tentmap
4,0.4385376066875099,ASOM,tentmap
5,0.5504757175977362,ASOM,tentmap
6,0.3826537577937685,ASOM,tentmap
7,0.924707549343314,ASOM,tentmap
8,0.1743225298952464,ASOM,tentmap
9,0.8036555737959833,ASOM,tentmap
10,0.7480002486171111,ASOM,tentmap
11,0.4015822700919909,ASOM,tentmap
12,0.9363229799311904,ASOM,tentmap
13,0.1634587848356594,ASOM,tentmap
14,0.9196706924830969,ASOM,tentmap
15,0.863419623668319,ASOM,tentmap
16,0.9098046005442002,ASOM,tentmap
17,0.8928578645552112,ASOM,tentmap
18,0.8748996738604804,ASOM,tentmap
19,0.9171227682445668,ASOM,tentmap
20,0.8879408672478529,ASOM,tentmap
21,0.7891554667500303,ASOM,tentmap
22,0.654785207946263,ASOM,tentmap
23,0.7809091375688391,ASOM,tentmap
24,0.7350206859940096,ASOM,tentmap
25,0.1722071600751754,ASOM,tentmap
26,0.7965990415481254,ASOM,tentmap
27,0.5328161948982792,ASOM,tentmap
28,0.6123583048297301,ASOM,tentmap
29,0.6432817150675201,ASOM,tentmap
30,0.2550732586774604,ASOM,tentmap
31,0.7557697975249542,ASOM,tentmap
32,0.8197591024452877,ASOM,tentmap
33,0.8582020456137932,ASOM,tentmap
34,0.7099105839359293,ASOM,tentmap
35,0.5316978292809282,ASOM,tentmap
36,0.8372599849084491,ASOM,tentmap
37,0.8691884220974431,ASOM,tentmap
38,0.707250305342256,ASOM,tentmap
39,0.9013550488694824,ASOM,tentmap
40,0.7333023645484904,ASOM,tentmap
41,0.8788309542741193,ASOM,tentmap
42,0.7593072048617264,ASOM,tentmap
43,0.9008155558566228,ASOM,tentmap
44,0.6950403251872932,ASOM,tentmap
45,0.8604401934529888,ASOM,tentmap
46,0.7634959204379177,ASOM,tentmap
47,0.9284718420500104,ASOM,tentmap
48,0.8463052802096893,ASOM,tentmap
49,0.8450194984335135,ASOM,tentmap
