data_id,r,method,dataset
17,0.7545329661236603,DCCA,logmap
18,0.7060891048175841,DCCA,logmap
19,0.7957083518922474,DCCA,logmap
20,0.7275452952042804,DCCA,logmap
21,0.7986853249689945,DCCA,logmap
22,0.850880815706177,DCCA,logmap
23,0.7490828048001161,DCCA,logmap
24,0.5766759617546114,DCCA,logmap
25,0.6499910190452094,DCCA,logmap
26,0.7492266104642944,DCCA,logmap
27,0.745157237406282,DCCA,logmap
28,0.6919832961186779,DCCA,logmap
29,0.6574637732835825,DCCA,logmap
30,0.7179642224132537,DCCA,logmap
31,0.7510437442259629,DCCA,logmap
32,0.6590198004779689,DCCA,logmap
33,0.957743182413771,DCCA,logmap
34,0.8235192710737427,DCCA,logmap
35,0.7629044639111762,DCCA,logmap
36,0.7051469374452487,DCCA,logmap
37,0.6208812513980295,DCCA,logmap
38,0.7409219540526301,DCCA,logmap
39,0.7238264205185445,DCCA,logmap
40,0.7504206525921565,DCCA,logmap
41,0.7093371260261517,DCCA,logmap
42,0.7402900972510182,DCCA,logmap
43,0.8055351990756576,DCCA,logmap
44,0.6572967093027348,DCCA,logmap
45,0.5584821943374343,DCCA,logmap
46,0.6677722774315775,DCCA,logmap
47,0.7738269046641258,DCCA,logmap
48,0.7953797270768377,DCCA,logmap
49,0.7550182373320684,DCCA,logmap
0,0.7223834688064584,ShRec,logmap
1,0.725561581147513,ShRec,logmap
2,0.7290889249550144,ShRec,logmap
3,0.7288944547742986,ShRec,logmap
4,0.6092798856541146,ShRec,logmap
5,0.7755774709457826,ShRec,logmap
6,0.6316315643405568,ShRec,logmap
7,0.7781668634920116,ShRec,logmap
8,0.6630197297956957,ShRec,logmap
9,0.8063475902752755,ShRec,logmap
10,0.6678485968456418,ShRec,logmap
11,0.7963933436207467,ShRec,logmap
12,0.6822836522156394,ShRec,logmap
13,0.6694288016428934,ShRec,logmap
14,0.7388002228429781,ShRec,logmap
15,0.6397128805350495,ShRec,logmap
16,0.9834786596669098,ShRec,logmap
17,0.7784092855945528,ShRec,logmap
18,0.6923559556035734,ShRec,logmap
19,0.7880240804441082,ShRec,logmap
20,0.7218052027418408,ShRec,logmap
21,0.7767081788084158,ShRec,logmap
22,0.977283297912974,ShRec,logmap
23,0.7432563816640356,ShRec,logmap
24,0.5952369182150046,ShRec,logmap
25,0.6393108607532303,ShRec,logmap
26,0.76265961951517,ShRec,logmap
27,0.7399937619433308,ShRec,logmap
28,0.689914429600266,ShRec,logmap
29,0.6477961191557009,ShRec,logmap
30,0.6997179943242499,ShRec,logmap
31,0.7670952371472679,ShRec,logmap
32,0.6365222642973608,ShRec,logmap
33,0.9669715294432172,ShRec,logmap
34,0.8270436333365521,ShRec,logmap
35,0.7447422782844414,ShRec,logmap
36,0.6954889285828536,ShRec,logmap
37,0.6093888646503174,ShRec,logmap
38,0.7225315971911432,ShRec,logmap
39,0.7267554442271862,ShRec,logmap
40,0.7236892887019586,ShRec,logmap
41,0.7226378463121179,ShRec,logmap
42,0.7245100381076852,ShRec,logmap
43,0.7969360560065101,ShRec,logmap
44,0.6479219545813752,ShRec,logmap
45,0.559228222922306,ShRec,logmap
46,0.6487916716404665,ShRec,logmap
47,0.7608316855720262,ShRec,logmap
48,0.8010650369250859,ShRec,logmap
49,0.7404401959150597,ShRec,logmap
0,0.1445823827253483,SFA,logmap
1,0.135227215346343,SFA,logmap
2,0.1349722501548703,SFA,logmap
3,0.1339717766763145,SFA,logmap
4,0.2685594063058963,SFA,logmap
5,0.0158645222153078,SFA,logmap
6,0.19319489405143,SFA,logmap
7,0.0980040322231813,SFA,logmap
8,0.2162609583563666,SFA,logmap
9,0.1002482230571113,SFA,logmap
10,0.178937254071595,SFA,logmap
11,0.0065770784271485,SFA,logmap
12,0.0102382574322878,SFA,logmap
13,0.193104537337539,SFA,logmap
