,coefs,wcomp,n_components,method,dataset
116,0.7244736355912471,1,3,PCA,lorenz
117,0.1553934704404516,1,3,PCA,lorenz
118,0.2293970743983235,1,3,PCA,lorenz
119,0.7337897589774285,2,3,PCA,lorenz
120,0.5015289165620558,1,3,PCA,lorenz
121,0.3257378495512604,2,3,PCA,lorenz
122,0.1408170738068213,1,3,PCA,lorenz
123,0.8002443864967975,1,3,PCA,lorenz
124,0.6648587750153202,1,3,PCA,lorenz
125,0.7510441183746084,1,3,PCA,lorenz
126,0.2756074490157796,1,3,PCA,lorenz
127,0.5419282193915317,2,3,PCA,lorenz
128,0.2821039037998076,1,3,PCA,lorenz
129,0.1279706913538003,1,3,PCA,lorenz
130,0.3620875872083371,1,3,PCA,lorenz
131,0.733890040167647,2,3,PCA,lorenz
132,0.1982341322950838,1,3,PCA,lorenz
133,0.2549922151955344,1,3,PCA,lorenz
134,0.3933506100027273,1,3,PCA,lorenz
135,0.2331149477476051,1,3,PCA,lorenz
136,0.1910714245599217,1,3,PCA,lorenz
137,0.6729898571956568,2,3,PCA,lorenz
138,0.2100402254726266,1,3,PCA,lorenz
139,0.3899653985487519,1,3,PCA,lorenz
140,0.6054013472925742,1,3,PCA,lorenz
141,0.4527579380392339,1,3,PCA,lorenz
142,0.6422526153811714,2,3,PCA,lorenz
143,0.4501548405167067,1,3,PCA,lorenz
144,0.1226529730034973,2,3,PCA,lorenz
145,0.2127784744450095,1,3,PCA,lorenz
146,0.7113610121947616,1,3,PCA,lorenz
147,0.1104727904645947,2,3,PCA,lorenz
148,0.8081383651298153,1,3,PCA,lorenz
149,0.7181527886383076,1,3,PCA,lorenz
150,0.5159441157692104,1,4,PCA,lorenz
151,0.476499843579847,2,4,PCA,lorenz
152,0.7457092372245872,1,4,PCA,lorenz
153,0.3192489672185452,2,4,PCA,lorenz
154,0.3938807096572054,1,4,PCA,lorenz
155,0.2711837112332166,1,4,PCA,lorenz
156,0.2261032975891515,4,4,PCA,lorenz
157,0.6257567540562944,1,4,PCA,lorenz
158,0.6429050608624441,1,4,PCA,lorenz
159,0.4947590364962027,1,4,PCA,lorenz
160,0.7013264200766378,1,4,PCA,lorenz
161,0.5808447981718237,1,4,PCA,lorenz
162,0.3824324820949823,1,4,PCA,lorenz
163,0.5723574531523694,2,4,PCA,lorenz
164,0.142561256846633,1,4,PCA,lorenz
165,0.3758763233076778,1,4,PCA,lorenz
166,0.7244736355912471,1,4,PCA,lorenz
167,0.228511960086902,4,4,PCA,lorenz
168,0.2293970743983235,1,4,PCA,lorenz
169,0.7337897589774284,2,4,PCA,lorenz
170,0.501528916562056,1,4,PCA,lorenz
171,0.32573784955126,2,4,PCA,lorenz
172,0.1408170738068214,1,4,PCA,lorenz
173,0.8002443864967975,1,4,PCA,lorenz
174,0.66485877501532,1,4,PCA,lorenz
175,0.7510441183746085,1,4,PCA,lorenz
176,0.2756074490157795,1,4,PCA,lorenz
177,0.541928219391532,2,4,PCA,lorenz
178,0.2821039037998077,1,4,PCA,lorenz
179,0.1279706913538002,1,4,PCA,lorenz
180,0.3620875872083368,1,4,PCA,lorenz
181,0.7338900401676454,2,4,PCA,lorenz
182,0.1982341322950839,1,4,PCA,lorenz
183,0.2549922151955343,1,4,PCA,lorenz
184,0.3933506100027275,1,4,PCA,lorenz
185,0.2331149477476052,1,4,PCA,lorenz
186,0.1910714245599215,1,4,PCA,lorenz
187,0.6729898571956566,2,4,PCA,lorenz
188,0.2100402254726266,1,4,PCA,lorenz
189,0.3899653985487521,1,4,PCA,lorenz
190,0.6054013472925739,1,4,PCA,lorenz
191,0.4527579380392337,1,4,PCA,lorenz
192,0.6422526153811702,2,4,PCA,lorenz
193,0.4501548405167062,1,4,PCA,lorenz
194,0.1226529730034973,2,4,PCA,lorenz
195,0.2127784744450096,1,4,PCA,lorenz
196,0.7113610121947618,1,4,PCA,lorenz
197,0.1104727904645938,2,4,PCA,lorenz
198,0.8081383651298151,1,4,PCA,lorenz
199,0.7181527886383077,1,4,PCA,lorenz
200,0.6527581156740051,5,5,PCA,lorenz
201,0.6487470580372553,5,5,PCA,lorenz
202,0.7457092372245873,1,5,PCA,lorenz
203,0.6656467587071653,5,5,PCA,lorenz
204,0.5867322997427439,5,5,PCA,lorenz
