,coefs,wcomp,n_components,method,dataset
16,0.8848596016075906,2,3,SFA,lorenz
17,0.7536696420608932,1,3,SFA,lorenz
18,0.7707957949646146,3,3,SFA,lorenz
19,0.873448045964549,2,3,SFA,lorenz
20,0.7696828372526731,3,3,SFA,lorenz
21,0.6514770495807217,3,3,SFA,lorenz
22,0.7433541275659751,3,3,SFA,lorenz
23,0.6169356353718661,2,3,SFA,lorenz
24,0.622146397139476,3,3,SFA,lorenz
25,0.66722146827863,3,3,SFA,lorenz
26,0.7209282776041033,2,3,SFA,lorenz
27,0.9409459712219007,2,3,SFA,lorenz
28,0.6845027480102941,3,3,SFA,lorenz
29,0.8186213199317814,2,3,SFA,lorenz
30,0.8450680276713378,2,3,SFA,lorenz
31,0.10843440958558735,2,3,SFA,lorenz
32,0.8343827906557634,1,3,SFA,lorenz
33,0.783080716245776,2,3,SFA,lorenz
34,0.8132221361762255,2,3,SFA,lorenz
35,0.9182394851810808,2,3,SFA,lorenz
36,0.7633933618981654,3,3,SFA,lorenz
37,0.6684619850978509,2,3,SFA,lorenz
38,0.5122393244302386,3,3,SFA,lorenz
39,0.8069267201517544,2,3,SFA,lorenz
40,0.6011192396908849,3,3,SFA,lorenz
41,0.8199323009829887,3,3,SFA,lorenz
42,0.7888724959060086,3,3,SFA,lorenz
43,0.8416901980154515,2,3,SFA,lorenz
44,0.7648827361767427,2,3,SFA,lorenz
45,0.6929182559107393,3,3,SFA,lorenz
46,0.7787939042418041,3,3,SFA,lorenz
47,0.6050864751262512,2,3,SFA,lorenz
48,0.9590538619104109,2,3,SFA,lorenz
49,0.7616401997549636,2,3,SFA,lorenz
0,0.648580964691323,3,4,SFA,lorenz
1,0.6620033206897942,3,4,SFA,lorenz
2,0.6385896260026186,3,4,SFA,lorenz
3,0.727380371949503,3,4,SFA,lorenz
4,0.8729873980724725,2,4,SFA,lorenz
5,0.7777299190138918,3,4,SFA,lorenz
6,0.730517592547965,3,4,SFA,lorenz
7,0.8793119129240851,3,4,SFA,lorenz
8,0.6538962344609635,2,4,SFA,lorenz
9,0.6728538408321425,2,4,SFA,lorenz
10,0.7219792311409948,3,4,SFA,lorenz
11,0.6412837644304632,3,4,SFA,lorenz
12,0.8026941564111726,3,4,SFA,lorenz
13,0.6381816332237186,2,4,SFA,lorenz
14,0.6830764851604582,2,4,SFA,lorenz
15,0.8064810385299355,2,4,SFA,lorenz
16,0.8848596016075906,2,4,SFA,lorenz
17,0.7536696420608932,1,4,SFA,lorenz
18,0.7707957949646146,3,4,SFA,lorenz
19,0.873448045964549,2,4,SFA,lorenz
20,0.7696828372526731,3,4,SFA,lorenz
21,0.6514770495807217,3,4,SFA,lorenz
22,0.7433541275659751,3,4,SFA,lorenz
23,0.6169356353718661,2,4,SFA,lorenz
24,0.622146397139476,3,4,SFA,lorenz
25,0.66722146827863,3,4,SFA,lorenz
26,0.7209282776041033,2,4,SFA,lorenz
27,0.9409459712219007,2,4,SFA,lorenz
28,0.6845027480102941,3,4,SFA,lorenz
29,0.8186213199317814,2,4,SFA,lorenz
30,0.8450680276713378,2,4,SFA,lorenz
31,0.10843440958558735,2,4,SFA,lorenz
32,0.8343827906557634,1,4,SFA,lorenz
33,0.783080716245776,2,4,SFA,lorenz
34,0.8132221361762255,2,4,SFA,lorenz
35,0.9182394851810808,2,4,SFA,lorenz
36,0.7633933618981654,3,4,SFA,lorenz
37,0.6684619850978509,2,4,SFA,lorenz
38,0.5122393244302386,3,4,SFA,lorenz
39,0.8069267201517544,2,4,SFA,lorenz
40,0.6011192396908849,3,4,SFA,lorenz
41,0.8199323009829887,3,4,SFA,lorenz
42,0.7888724959060086,3,4,SFA,lorenz
43,0.8416901980154515,2,4,SFA,lorenz
44,0.7648827361767427,2,4,SFA,lorenz
45,0.6929182559107393,3,4,SFA,lorenz
46,0.7787939042418041,3,4,SFA,lorenz
47,0.6050864751262512,2,4,SFA,lorenz
48,0.9590538619104109,2,4,SFA,lorenz
49,0.7616401997549636,2,4,SFA,lorenz
0,0.648580964691323,3,5,SFA,lorenz
1,0.6620033206897942,3,5,SFA,lorenz
2,0.6385896260026186,3,5,SFA,lorenz
3,0.727380371949503,3,5,SFA,lorenz
4,0.8729873980724725,2,5,SFA,lorenz
5,0.7777299190138918,3,5,SFA,lorenz
6,0.730517592547965,3,5,SFA,lorenz
7,0.8793119129240851,3,5,SFA,lorenz
8,0.6538962344609635,2,5,SFA,lorenz
9,0.6728538408321425,2,5,SFA,lorenz
10,0.7219792311409948,3,5,SFA,lorenz
11,0.6412837644304632,3,5,SFA,lorenz
12,0.8026941564111726,3,5,SFA,lorenz
13,0.6381816332237186,2,5,SFA,lorenz
14,0.6830764851604582,2,5,SFA,lorenz
15,0.8064810385299355,2,5,SFA,lorenz
16,0.8848596016075906,2,5,SFA,lorenz
17,0.7536696420608932,1,5,SFA,lorenz
18,0.7707957949646146,3,5,SFA,lorenz
19,0.873448045964549,2,5,SFA,lorenz
20,0.7696828372526731,3,5,SFA,lorenz
21,0.6514770495807217,3,5,SFA,lorenz
22,0.7433541275659751,3,5,SFA,lorenz
23,0.6169356353718661,2,5,SFA,lorenz
24,0.622146397139476,3,5,SFA,lorenz
25,0.66722146827863,3,5,SFA,lorenz
26,0.7209282776041033,2,5,SFA,lorenz
27,0.9409459712219007,2,5,SFA,lorenz
28,0.6845027480102941,3,5,SFA,lorenz
29,0.8186213199317814,2,5,SFA,lorenz
30,0.8450680276713378,2,5,SFA,lorenz
31,0.3885554767875655,5,5,SFA,lorenz
32,0.8343827906557634,1,5,SFA,lorenz
33,0.783080716245776,2,5,SFA,lorenz
34,0.8132221361762255,2,5,SFA,lorenz
35,0.9182394851810808,2,5,SFA,lorenz
36,0.7633933618981654,3,5,SFA,lorenz
37,0.6684619850978509,2,5,SFA,lorenz
38,0.5122393244302386,3,5,SFA,lorenz
39,0.8069267201517544,2,5,SFA,lorenz
40,0.6011192396908849,3,5,SFA,lorenz
41,0.8199323009829887,3,5,SFA,lorenz
42,0.7888724959060086,3,5,SFA,lorenz
43,0.8416901980154515,2,5,SFA,lorenz
44,0.7648827361767427,2,5,SFA,lorenz
45,0.6929182559107393,3,5,SFA,lorenz
46,0.7787939042418041,3,5,SFA,lorenz
47,0.6050864751262512,2,5,SFA,lorenz
48,0.9590538619104109,2,5,SFA,lorenz
49,0.7616401997549636,2,5,SFA,lorenz
0,0.648580964691323,3,6,SFA,lorenz
1,0.6620033206897942,3,6,SFA,lorenz
2,0.6385896260026186,3,6,SFA,lorenz
3,0.727380371949503,3,6,SFA,lorenz
4,0.8729873980724725,2,6,SFA,lorenz
5,0.7777299190138918,3,6,SFA,lorenz
6,0.730517592547965,3,6,SFA,lorenz
7,0.8793119129240851,3,6,SFA,lorenz
8,0.6538962344609635,2,6,SFA,lorenz
9,0.6728538408321425,2,6,SFA,lorenz
10,0.7219792311409948,3,6,SFA,lorenz
11,0.6412837644304632,3,6,SFA,lorenz
12,0.8026941564111726,3,6,SFA,lorenz
13,0.6381816332237186,2,6,SFA,lorenz
14,0.6830764851604582,2,6,SFA,lorenz
15,0.8064810385299355,2,6,SFA,lorenz
16,0.8848596016075906,2,6,SFA,lorenz
17,0.7536696420608932,1,6,SFA,lorenz
18,0.7707957949646146,3,6,SFA,lorenz
19,0.873448045964549,2,6,SFA,lorenz
20,0.7696828372526731,3,6,SFA,lorenz
21,0.6514770495807217,3,6,SFA,lorenz
22,0.7433541275659751,3,6,SFA,lorenz
23,0.6169356353718661,2,6,SFA,lorenz
24,0.622146397139476,3,6,SFA,lorenz
25,0.66722146827863,3,6,SFA,lorenz
26,0.7209282776041033,2,6,SFA,lorenz
27,0.9409459712219007,2,6,SFA,lorenz
28,0.6845027480102941,3,6,SFA,lorenz
29,0.8186213199317814,2,6,SFA,lorenz
30,0.8450680276713378,2,6,SFA,lorenz
31,0.3885554767875655,5,6,SFA,lorenz
32,0.8343827906557634,1,6,SFA,lorenz
33,0.783080716245776,2,6,SFA,lorenz
34,0.8132221361762255,2,6,SFA,lorenz
35,0.9182394851810808,2,6,SFA,lorenz
36,0.7633933618981654,3,6,SFA,lorenz
37,0.6684619850978509,2,6,SFA,lorenz
38,0.5122393244302386,3,6,SFA,lorenz
39,0.8069267201517544,2,6,SFA,lorenz
40,0.6011192396908849,3,6,SFA,lorenz
41,0.8199323009829887,3,6,SFA,lorenz
42,0.7888724959060086,3,6,SFA,lorenz
43,0.8416901980154515,2,6,SFA,lorenz
44,0.7648827361767427,2,6,SFA,lorenz
45,0.6929182559107393,3,6,SFA,lorenz
46,0.7787939042418041,3,6,SFA,lorenz
47,0.6050864751262512,2,6,SFA,lorenz
48,0.9590538619104109,2,6,SFA,lorenz
49,0.7616401997549636,2,6,SFA,lorenz
