data_id,r,duration,method,dataset
0,0.6209503493071691,NaN,KPCA,tentmap
1,0.26491422958686267,NaN,KPCA,tentmap
2,0.3867715943545556,NaN,KPCA,tentmap
3,0.162864714215167,NaN,KPCA,tentmap
4,0.6644229930350537,NaN,KPCA,tentmap
5,0.07163730584126164,NaN,KPCA,tentmap
6,0.6418651099666668,NaN,KPCA,tentmap
7,0.5334646465236093,NaN,KPCA,tentmap
8,0.6459368328518339,NaN,KPCA,tentmap
9,0.3474258864280333,NaN,KPCA,tentmap
10,0.13219034648831696,NaN,KPCA,tentmap
11,0.05765249237029377,NaN,KPCA,tentmap
12,0.06953753634055126,NaN,KPCA,tentmap
13,0.5844168262657462,NaN,KPCA,tentmap
14,0.5564320012220565,NaN,KPCA,tentmap
15,0.19521147519630458,NaN,KPCA,tentmap
16,0.5530755572524451,NaN,KPCA,tentmap
17,0.4177198298060198,NaN,KPCA,tentmap
18,0.13010309815975582,NaN,KPCA,tentmap
19,0.5890486491014957,NaN,KPCA,tentmap
20,0.552094402614616,NaN,KPCA,tentmap
21,0.24721842714245582,NaN,KPCA,tentmap
22,0.3036637001153023,NaN,KPCA,tentmap
23,0.5148229883210721,NaN,KPCA,tentmap
24,0.6513737843074392,NaN,KPCA,tentmap
25,0.5271585221583488,NaN,KPCA,tentmap
26,0.33785998713499954,NaN,KPCA,tentmap
27,0.6201497240300556,NaN,KPCA,tentmap
28,0.2710655423255393,NaN,KPCA,tentmap
29,0.11651397019056611,NaN,KPCA,tentmap
30,0.6044609426575513,NaN,KPCA,tentmap
31,0.6556680247541214,NaN,KPCA,tentmap
32,0.12973844005632928,NaN,KPCA,tentmap
33,0.09318769262825534,NaN,KPCA,tentmap
34,0.40410198924629753,NaN,KPCA,tentmap
35,0.5058959454376865,NaN,KPCA,tentmap
36,0.2351599525283254,NaN,KPCA,tentmap
37,0.09785509531125065,NaN,KPCA,tentmap
38,0.12423021549313758,NaN,KPCA,tentmap
39,0.6195723873177303,NaN,KPCA,tentmap
40,0.4986477990194148,NaN,KPCA,tentmap
41,0.5525796478528067,NaN,KPCA,tentmap
42,0.06765229741357072,NaN,KPCA,tentmap
43,0.4753571634542032,NaN,KPCA,tentmap
44,0.4236072023222365,NaN,KPCA,tentmap
45,0.09697525041092384,NaN,KPCA,tentmap
46,0.11190558295832594,NaN,KPCA,tentmap
47,0.4168260701520204,NaN,KPCA,tentmap
48,0.2771448180117886,NaN,KPCA,tentmap
49,0.5597812578272979,NaN,KPCA,tentmap
