,coefs,wcomp,n_components,method,dataset
16,0.8036980408419022,1,2,PCA,lorenz
17,0.49905661653709854,2,2,PCA,lorenz
18,0.7035457131795746,2,2,PCA,lorenz
19,0.9061992053132649,1,2,PCA,lorenz
20,0.3617349309712181,1,2,PCA,lorenz
21,0.6045438597415367,1,2,PCA,lorenz
22,0.6970237284355284,1,2,PCA,lorenz
23,0.7522473451142029,1,2,PCA,lorenz
24,0.17128704634672093,1,2,PCA,lorenz
25,0.20758345581372828,2,2,PCA,lorenz
26,0.35861799502157765,1,2,PCA,lorenz
27,0.4860521022382082,1,2,PCA,lorenz
28,0.5989295264388818,1,2,PCA,lorenz
29,0.6299771325853233,2,2,PCA,lorenz
30,0.7365905030493354,2,2,PCA,lorenz
31,0.18923335627169863,1,2,PCA,lorenz
32,0.5421019261874976,2,2,PCA,lorenz
33,0.3538704101013579,1,2,PCA,lorenz
34,0.4119790395920454,1,2,PCA,lorenz
35,0.7398674237339588,1,2,PCA,lorenz
36,0.6432626412545976,2,2,PCA,lorenz
37,0.2177531151063231,2,2,PCA,lorenz
38,0.5231238543473883,2,2,PCA,lorenz
39,0.2176002880675032,1,2,PCA,lorenz
40,0.2146509731198268,2,2,PCA,lorenz
41,0.13314175945087026,1,2,PCA,lorenz
42,0.9154987690638614,2,2,PCA,lorenz
43,0.4396649195443104,1,2,PCA,lorenz
44,0.7086927992270475,1,2,PCA,lorenz
45,0.1605203250767378,2,2,PCA,lorenz
46,0.1871805766443097,1,2,PCA,lorenz
47,0.36241734524335706,1,2,PCA,lorenz
48,0.7788768547181423,1,2,PCA,lorenz
49,0.5065800426689843,1,2,PCA,lorenz
50,0.5497623305407915,2,2,PCA,lorenz
51,0.5262158635222716,1,2,PCA,lorenz
52,0.8222639567767659,1,2,PCA,lorenz
53,0.22064272284172903,1,2,PCA,lorenz
54,0.1998915487652273,1,2,PCA,lorenz
55,0.7925039215109252,1,2,PCA,lorenz
56,0.716078048291403,2,2,PCA,lorenz
57,0.3956198466633779,2,2,PCA,lorenz
58,0.4357711700046369,1,2,PCA,lorenz
59,0.5043175255675697,2,2,PCA,lorenz
60,0.19939339059042677,1,2,PCA,lorenz
61,0.7522244134148605,1,2,PCA,lorenz
62,0.460485568372319,1,2,PCA,lorenz
63,0.5117936757500189,1,2,PCA,lorenz
64,0.8978779672522489,2,2,PCA,lorenz
65,0.4889549703766041,2,2,PCA,lorenz
66,0.7643772906746956,1,2,PCA,lorenz
67,0.39844405165258256,1,2,PCA,lorenz
68,0.16648498034988599,1,2,PCA,lorenz
69,0.7585927335921355,1,2,PCA,lorenz
70,0.6438225293002892,1,2,PCA,lorenz
71,0.8305160793204289,1,2,PCA,lorenz
72,0.5876348479696966,2,2,PCA,lorenz
73,0.6877746804344161,2,2,PCA,lorenz
74,0.4287253976977161,1,2,PCA,lorenz
75,0.8912466950872172,1,2,PCA,lorenz
76,0.3306034327095492,1,2,PCA,lorenz
77,0.2137166971348417,1,2,PCA,lorenz
78,0.6374722431935913,2,2,PCA,lorenz
79,0.6174562800806211,1,2,PCA,lorenz
80,0.4894767981181386,1,2,PCA,lorenz
81,0.47551051696849833,1,2,PCA,lorenz
82,0.630584213239032,1,2,PCA,lorenz
83,0.532825773200213,1,2,PCA,lorenz
84,0.673024426502204,2,2,PCA,lorenz
85,0.33591351223590027,1,2,PCA,lorenz
86,0.5271417116073193,1,2,PCA,lorenz
87,0.2670309506994955,1,2,PCA,lorenz
88,0.39523415661247063,2,2,PCA,lorenz
89,0.2297869333718034,1,2,PCA,lorenz
90,0.6491230159248007,2,2,PCA,lorenz
91,0.8255410456418507,1,2,PCA,lorenz
92,0.6337592002612807,1,2,PCA,lorenz
93,0.26108345854802567,1,2,PCA,lorenz
94,0.6968643223881783,1,2,PCA,lorenz
95,0.2623438717193233,1,2,PCA,lorenz
96,0.37996766744964255,1,2,PCA,lorenz
97,0.6996133476227435,2,2,PCA,lorenz
98,0.2811312342001936,1,2,PCA,lorenz
99,0.1430987866557592,1,2,PCA,lorenz
0,0.1972920559584917,1,3,PCA,lorenz
1,0.4133357317102789,2,3,PCA,lorenz
2,0.35831962541057377,1,3,PCA,lorenz
3,0.3921957990668837,1,3,PCA,lorenz
4,0.773982683568685,1,3,PCA,lorenz
5,0.6661765851212169,1,3,PCA,lorenz
6,0.7103962848827867,2,3,PCA,lorenz
7,0.281823697058306,1,3,PCA,lorenz
8,0.16747040663294924,1,3,PCA,lorenz
9,0.5352146929503807,1,3,PCA,lorenz
10,0.4388059780964112,1,3,PCA,lorenz
11,0.5120886263757362,1,3,PCA,lorenz
12,0.1526632896512055,1,3,PCA,lorenz
13,0.6978826688127985,1,3,PCA,lorenz
14,0.5910994273735704,1,3,PCA,lorenz
15,0.6424126101913809,1,3,PCA,lorenz
16,0.8036980408419022,1,3,PCA,lorenz
17,0.4990566165370976,2,3,PCA,lorenz
18,0.7035457131795757,2,3,PCA,lorenz
19,0.9061992053132649,1,3,PCA,lorenz
20,0.3617349309712153,1,3,PCA,lorenz
21,0.604543859741537,1,3,PCA,lorenz
22,0.6970237284355284,1,3,PCA,lorenz
23,0.752247345114203,1,3,PCA,lorenz
24,0.1712870463467211,1,3,PCA,lorenz
25,0.20758345581372759,2,3,PCA,lorenz
26,0.35861799502157854,1,3,PCA,lorenz
27,0.48605210223820905,1,3,PCA,lorenz
28,0.5989295264388816,1,3,PCA,lorenz
29,0.6299771325853235,2,3,PCA,lorenz
30,0.7365905030493349,2,3,PCA,lorenz
31,0.1892333562716988,1,3,PCA,lorenz
32,0.5421019261874933,2,3,PCA,lorenz
33,0.35387041010135817,1,3,PCA,lorenz
34,0.41197903959204535,1,3,PCA,lorenz
35,0.739867423733959,1,3,PCA,lorenz
36,0.6432626412545973,2,3,PCA,lorenz
