,coefs,wcomp,n_components,method,dataset
14,0.2811890209867779,2,2,DCA,lorenz
15,0.10650891761431733,2,2,DCA,lorenz
16,0.10400221009960645,2,2,DCA,lorenz
17,0.11196292537761411,1,2,DCA,lorenz
18,0.11322608857790797,2,2,DCA,lorenz
19,0.09654105308549456,1,2,DCA,lorenz
20,0.13569136560470074,2,2,DCA,lorenz
21,0.14284830242030352,1,2,DCA,lorenz
22,0.0919970203000208,1,2,DCA,lorenz
23,0.1485402348465532,2,2,DCA,lorenz
24,0.14145853011902082,1,2,DCA,lorenz
25,0.1410651816068918,1,2,DCA,lorenz
26,0.13642388402348726,2,2,DCA,lorenz
27,0.15994982215741782,1,2,DCA,lorenz
28,0.19659299460587243,1,2,DCA,lorenz
29,0.13101373076776626,2,2,DCA,lorenz
30,0.1985954762086092,1,2,DCA,lorenz
31,0.1507005458375847,1,2,DCA,lorenz
32,0.40416552161704666,1,2,DCA,lorenz
33,0.16357783791317476,2,2,DCA,lorenz
34,0.19242085927996566,2,2,DCA,lorenz
35,0.11606805419674002,2,2,DCA,lorenz
36,0.14471354877166775,1,2,DCA,lorenz
37,0.17441469323102113,1,2,DCA,lorenz
38,0.23638623555257798,2,2,DCA,lorenz
39,0.15125533388378948,2,2,DCA,lorenz
40,0.2143817268021319,1,2,DCA,lorenz
41,0.10928445840754958,2,2,DCA,lorenz
42,0.13952416371278953,1,2,DCA,lorenz
43,0.24042995752669716,2,2,DCA,lorenz
44,0.1116758006997863,2,2,DCA,lorenz
45,0.1570430124946113,1,2,DCA,lorenz
46,0.11560696232445164,1,2,DCA,lorenz
47,0.11219447841232863,2,2,DCA,lorenz
48,0.10884082172323753,2,2,DCA,lorenz
49,0.35503704039636785,1,2,DCA,lorenz
50,0.1072544184705772,1,2,DCA,lorenz
51,0.22716390002728254,1,2,DCA,lorenz
52,0.4055802539894375,2,2,DCA,lorenz
53,0.15013755939371445,1,2,DCA,lorenz
54,0.32140586360887846,1,2,DCA,lorenz
55,0.47601681545885643,1,2,DCA,lorenz
56,0.17770510128600697,2,2,DCA,lorenz
57,0.16951868318738997,2,2,DCA,lorenz
58,0.15280209743693063,1,2,DCA,lorenz
59,0.11611832152735257,2,2,DCA,lorenz
60,0.126833479762712,2,2,DCA,lorenz
61,0.5515114363389981,2,2,DCA,lorenz
62,0.1724888255117611,2,2,DCA,lorenz
63,0.22509784243870107,2,2,DCA,lorenz
64,0.10335134278449332,2,2,DCA,lorenz
65,0.13948912433004476,2,2,DCA,lorenz
66,0.5989308283550454,1,2,DCA,lorenz
67,0.13713653871223452,1,2,DCA,lorenz
68,0.15058705128153016,2,2,DCA,lorenz
69,0.14488220633526339,2,2,DCA,lorenz
70,0.5249297485293027,1,2,DCA,lorenz
71,0.19516294704926962,2,2,DCA,lorenz
72,0.25152411809824726,2,2,DCA,lorenz
73,0.1413626948347842,2,2,DCA,lorenz
74,0.26405956627306404,2,2,DCA,lorenz
75,0.14890359852900192,1,2,DCA,lorenz
76,0.21931931635179225,1,2,DCA,lorenz
77,0.14185063694421202,2,2,DCA,lorenz
78,0.16894239951024007,2,2,DCA,lorenz
79,0.5334030792709193,1,2,DCA,lorenz
80,0.15367371795384233,1,2,DCA,lorenz
81,0.11425090662239643,1,2,DCA,lorenz
82,0.4900051830627087,1,2,DCA,lorenz
83,0.4054832327275206,1,2,DCA,lorenz
84,0.217132025958865,1,2,DCA,lorenz
85,0.15434076802617852,1,2,DCA,lorenz
86,0.12736684655562183,2,2,DCA,lorenz
87,0.2239970848638226,2,2,DCA,lorenz
88,0.12036257947573947,1,2,DCA,lorenz
89,0.18072924426326756,1,2,DCA,lorenz
90,0.1791360160465384,2,2,DCA,lorenz
91,0.5695026359926827,2,2,DCA,lorenz
92,0.13179702676581137,2,2,DCA,lorenz
93,0.1254029797603466,1,2,DCA,lorenz
94,0.15236032525744037,1,2,DCA,lorenz
95,0.15270731164943818,1,2,DCA,lorenz
96,0.187487776106528,1,2,DCA,lorenz
97,0.1984315321772882,1,2,DCA,lorenz
