,0,1,2,3
0,0.8859479412560747,0.07791235871612434,0.9796461573123091,0.24767145804462154
1,0.4031663046943882,0.14894221593400758,0.0727125934682742,0.704961072961123
2,0.9600867094593053,0.38596942145607405,0.24742183443441346,0.6204119883104742
3,0.1528976769178461,0.2063427353198213,0.5524380001422564,0.46192599064951223
4,0.5167847094707785,0.5904830863590634,0.7591153437552018,0.8015624060600488
5,0.9963759113766464,0.3560536189091267,0.16463995617458224,0.3096016818096859
6,0.014407708873964744,0.20707228125578508,0.43181102644666636,0.6329380124556588
7,0.05665850592788161,0.6491795157466462,0.8005624447402756,0.6655141478541851
8,0.21325879533926825,0.8353252584303932,0.3997666916230019,0.026278103079899903
9,0.6694401313833522,0.19346210015676385,0.29121284881955306,0.0583026091935796
10,0.8829472670884015,0.3642026876546422,0.7111720173488898,0.19656233195733144
11,0.4123720486118026,0.2823850923163322,0.30284498615834987,0.4873039541020853
12,0.9668621551206759,0.5762353708590184,0.6717980788623654,0.7223301462999107
13,0.1278385151831512,0.13718385295074542,0.10744476504012554,0.03011166744829855
14,0.4448683585834846,0.43728705609061896,0.3532368708863891,0.10828675523194708
15,0.9853724034377359,0.5937100019269017,0.603398236703519,0.2908092973184788
16,0.057510383624492165,0.2046642180296977,0.24014621182945514,0.47844511214705615
17,0.21626972820542512,0.6259975519953567,0.6300263483754814,0.8002946068488136
18,0.676293560140833,0.6640655021433398,0.14322373463289823,0.3617656523019845
19,0.8734931168049535,0.005861710193651673,0.2998713461087157,0.4419851491543619
20,0.4409065378802924,0.013036402487370648,0.8341878732898258,0.9789021417904096
21,0.9835667713114797,0.03987022324445048,0.5301954330423848,0.05694550914767105
22,0.06449107895673033,0.07450556992383968,0.9516897354295145,0.20974433718681776
23,0.24072459896999113,0.26554255053452674,0.041987926474340354,0.6301729771635706
24,0.7292773030187051,0.6506428856628281,0.13825409834398894,0.5960506435355949
25,0.7877533540986709,0.03967186553785476,0.295909890738983,0.1869962118980139
26,0.6671200487478102,0.08966402234828938,0.8078855386278335,0.5917943435427502
27,0.8860628483330529,0.2063470473389817,0.47475957281853703,0.858019446805495
28,0.40281235377651103,0.2886753713818929,0.7995174082206243,0.1328557721608164
29,0.9598127000719364,0.5873315847261031,0.17910643090443878,0.383155794907175
30,0.15390340060169622,0.1575689414822955,0.3767752426033261,0.49407244968899855
31,0.5195664041008708,0.4812569310811001,0.8184751681397646,0.8420481144862139
32,0.9959724517639402,0.4972586609011271,0.19301567749152515,0.2777744567115835
33,0.016005195094151287,0.009434439710374658,0.4300073556206032,0.5248961935795753
34,0.06283862500835627,0.03698702482423033,0.9698596360829073,0.98514747390794
35,0.23497082953950768,0.13748294293004595,0.04507028653689555,0.014311764818185916
36,0.717240559832043,0.4086922796101529,0.15936362439000026,0.05236127446811451
37,0.8091980912638035,0.3794392663307591,0.40459205738594356,0.15528979089451037
38,0.6160421960316944,0.3269579344131166,0.6549116884312894,0.4058362648067023
39,0.9437714928731659,0.47619254128226784,0.4745629485809553,0.6974021152200293
40,0.21173677983135558,0.09865168115435997,0.5440815398123416,0.17948441292076847
41,0.6659482204330345,0.31311697493083135,0.8826659588304709,0.5522819902167336
42,0.8876201406590849,0.4421514063906644,0.13814211316241878,0.6416006202204617
43,0.3980049999561706,0.2011849508689915,0.35319082965142584,0.3515467547088491
44,0.9559921096645765,0.4814863003454222,0.7697457233081909,0.7684687159448411
45,0.16786407173535894,0.07783967670773412,0.03221432436193792,0.028245333397976413
46,0.557346043371583,0.26033720141262573,0.11939191363027447,0.10512944060916186
47,0.9843786109254019,0.47885102570957105,0.3574896609657243,0.3207668297054459
48,0.061355671499132694,0.05533079481824459,0.5749536448268221,0.5628920747489621
49,0.22978870076535263,0.2017817570215184,0.9116177639043567,0.9195830964097083
50,0.7061735565260363,0.550150359694432,0.04549837150550933,0.07512180980018082
51,0.8278949337117273,0.2124041521975082,0.12334205991517802,0.19476936882365983
52,0.568514800660266,0.3166642256240112,0.37916815721770164,0.5432359083440838
53,0.9787698311410312,0.5042316386792765,0.6997070296028168,0.6468546787537149
54,0.08291000066886192,0.012842753891079861,0.1345024661321919,0.2607521099418828
55,0.30338337050722547,0.0484602305749259,0.4610359681886297,0.7624333774666749
56,0.8432541850175351,0.1546556821096084,0.9468702897608584,0.6489929462880616
57,0.5273844922271116,0.2614658032868131,0.09142083963701977,0.7086873554550005
58,0.9945078574459985,0.495378178870761,0.2837343187418252,0.45406532501292945
59,0.0217932959074306,0.014563073558051733,0.5304755276362353,0.5403376851614264
60,0.08506020916207786,0.05662728402602435,0.9783821749502424,0.9753091458886018
61,0.31052163021773194,0.20353895896819232,0.02613876117467487,0.014098019314494125
62,0.8542508100647699,0.5207318136333559,0.09095363889709146,0.04973342314325281
63,0.4967803906381328,0.1083380963173844,0.23540939271701672,0.13690137658016643
64,0.9974586401210725,0.278066420872765,0.667287232148037,0.44186685391454184
65,0.010114256461883986,0.24764178167451495,0.5156671842080831,0.7388936164637656
66,0.03994771352964783,0.7384012638592963,0.741757635167072,0.4047431030115443
67,0.15302405591647006,0.7118803040808888,0.32839352579755904,0.36506390955865675
68,0.517134699967099,0.601050930745207,0.4136144782762017,0.4063868786142371
69,0.9963285442075795,0.3366624864800972,0.4717610736901432,0.47523684097332897
70,0.014595325057091173,0.22187446027895266,0.6774638356274346,0.6758644149452193
71,0.05738538315884039,0.682397806688028,0.5719689961449009,0.5749317938343406
72,0.21582828082462835,0.7866333291513613,0.198164424756289,0.19239432358834785
73,0.6752932717434458,0.33098037558739923,0.32300612058903827,0.3180303482670444
74,0.8748963528370991,0.43761504526504696,0.6592231041540919,0.6553820137196182
75,0.43671637127147084,0.2181501134538262,0.3208160649976109,0.3289911209000035
76,0.9815207775164494,0.4904738561507675,0.7297713469246752,0.7376362399956353
77,0.07236958587161664,0.03672440792963942,0.0727705968125605,0.050407153909451365
78,0.26785759336042547,0.13584697417397848,0.26389384595805354,0.18729333834828707
79,0.7824785131279499,0.39580302047195626,0.7035538822031591,0.55657677916835
80,0.6791214995878803,0.33631434682821393,0.27663245046633095,0.5452402147679788
81,0.8694827986577022,0.43494134212941005,0.6128209354124482,0.6235064057864463
82,0.452795021369327,0.22615464969774932,0.41496341729939906,0.39561572688826985
83,0.988609043069986,0.4939934188420554,0.78142484759232,0.775531334294446
84,0.04493220009062801,0.023065154358135317,0.08861515032139172,0.06971010316880294
85,0.17122405696771867,0.08783972609932893,0.318164772134425,0.25554620348477075
86,0.5662064533401041,0.2896890482263217,0.8098191647839342,0.7142849605664187
87,0.9800106550891373,0.4937920231280043,0.1464897122310389,0.4014805450176644
88,0.07816318629358004,0.031922948575780846,0.3545623755184525,0.5632681871012757
89,0.2874942733820404,0.11832853422448009,0.8905223509880442,0.9456561178031041
90,0.8173168514567464,0.3483968418743154,0.17877271263062153,0.018188121676590136
91,0.5957469629684928,0.3377182982937237,0.46152771135359283,0.058608997604065266
92,0.9609217511384172,0.4910386228303375,0.6806409583741712,0.18065649696919467
93,0.14982904591670523,0.05583943975288429,0.20053079549932912,0.4136236226505087
94,0.5082474086364164,0.19366746480118102,0.6173305333559881,0.9216535543716147
95,0.997228601200628,0.4267100884267134,0.7040559538280404,0.06798510552151826
96,0.011027235410786885,0.12714069788076818,0.23200764141318347,0.19494408135986863
97,0.043513485605028074,0.43999699312478924,0.6520908431802382,0.5767474106745972
98,0.16606404808036107,0.944938683633025,0.3328033874928806,0.4677328241232167
99,0.5525622522619432,0.10545810871912234,0.25857552233907766,0.11159794510783301
100,0.986476466452236,0.2601504378419068,0.7105383174625998,0.37210496466972803
101,0.053229183876704673,0.25598262034172714,0.45186825684053256,0.7391124885355512
102,0.2010793930634933,0.7327341553096103,0.7574940190803201,0.3919187157995431
103,0.6409794182873547,0.48744211392280257,0.3743579194946095,0.3779819624653106
104,0.9181979664412427,0.3735522515452778,0.5704708875428665,0.5705278460960537
105,0.2996907388489928,0.24942889710561666,0.5525492119526653,0.5524747203214301
106,0.837406037589579,0.5978550450778026,0.7115275631241917,0.7115958463353048
107,0.5432670915344174,0.039498294871569424,0.02968193568021964,0.029878658465553865
108,0.9900305555727079,0.10856437956747843,0.11257675454776157,0.11329942634850557
109,0.039381517874361845,0.17171814290376053,0.3742313413493459,0.3763069762429255
110,0.1509441495578499,0.5540105493600996,0.8061838452088274,0.8075387665678704
111,0.5113584529557084,0.8190294344433241,0.26759224096069717,0.2724076372521343
112,0.9969852323303474,0.24414248328613977,0.34475065387588844,0.345720651723255
113,0.011992658593746904,0.25070648666328044,0.7334158656070622,0.7341413805763971
114,0.047276850587066925,0.743534207973785,0.41328809511053133,0.41157173502241196
115,0.17971658244268396,0.6907292957556435,0.3544481680025631,0.35579472366423365
116,0.5881999444268458,0.6047027802944587,0.42453918190149226,0.4242404160991428
117,0.9664608715143743,0.24416508509735554,0.462623155916961,0.4628033154729871
118,0.129332878830741,0.2655763784353988,0.7665777940365234,0.7665436428171183
119,0.44929748228353455,0.7097080305964989,0.30780377222242966,0.3078945113091479
120,0.987242726241874,0.18588422974400998,0.41430247006867144,0.41431313157813693
121,0.05025215764030092,0.2377036754701743,0.8145576445391769,0.8145609814286368
122,0.19043024438825315,0.6991600266412408,0.21642484291660605,0.21641488429652717
123,0.6151245999778285,0.5736210589092794,0.3747700499535583,0.37476140442498684
124,0.9446178426549804,0.27194135266459923,0.5060495580101713,0.5060508116508529
125,0.2087367462313961,0.27750021647242545,0.7228104537284333,0.7228097130731642
126,0.6590112108464622,0.6844110847888286,0.39926123735077174,0.3992629642902958
127,0.8966145849523164,0.03800370080837654,0.41185695072671435,0.41185598103000315
128,0.36986051530237624,0.07789311244586901,0.9352749872097001,0.9352743786590559
129,0.9299242209453216,0.22910971868073182,0.0961986830889504,0.09620089145152427
130,0.26000900533578775,0.27966355746511656,0.3029386347051666,0.3029447413837685
131,0.7676932466955274,0.6587263782500574,0.6735374169802953,0.6735436127952285
132,0.711577899437694,0.11189539702352895,0.007795130307990383,0.007811852889529966
133,0.8188868219534369,0.23765904873877308,0.029120004138050472,0.029181952888185717
134,0.5917616671899039,0.33463848196781387,0.09899873589020824,0.09920212883845844
135,0.9639033877737719,0.49333339687245475,0.2898080354109842,0.2903229398688395
136,0.13882665077994938,0.048648833615064675,0.5359900535209018,0.5363458922940607
137,0.47701970913455377,0.1711919366687189,0.9403116116183042,0.9401743735539579
138,0.9953929058646406,0.4032066313458386,0.09720118105109327,0.0966721740140689
139,0.01829761658775957,0.15942656892421442,0.27194655395390543,0.2706705635439579
140,0.071671627121718,0.5288791879676216,0.7034923522034074,0.7015695600903485
141,0.26547387189989924,0.9185505743391574,0.09001292612328379,0.09514930186493052
142,0.7780400060011168,0.1879695864096141,0.16187384817145362,0.16916079523336838
143,0.6890480827009668,0.31725723678286843,0.48062353096279403,0.4973410441417456
144,0.8549006814840827,0.42813632513930877,0.6918017840007918,0.6826906249362198
145,0.4949415700657134,0.24669609074098894,0.2598261621737139,0.2812224134283833
146,0.9973979050235336,0.4979003467124343,0.639467238750357,0.668118049086507
147,0.010355343072017202,0.0067559082803884994,0.2847001033975838,0.22107878754108487
148,0.040889958668093335,0.02663439157767198,0.8087101600137131,0.6841100913067131
149,0.1564797000933777,0.10126804009853943,0.5742738594122669,0.8259022545454155
150,0.5266552761727364,0.3315276152464199,0.8594683427900508,0.40685618697563375
151,0.994665090046099,0.5359235200518607,0.08652807565785059,0.6937899755546895
152,0.021172730271842057,0.0711126027574985,0.22286046182010286,0.10587968712175913
153,0.08269053860106475,0.26055807826690464,0.6594256346998866,0.36270891075715866
154,0.30265272557345296,0.7257599415875275,0.5533097744381621,0.7337521758593624
155,0.8421056725728885,0.3559312878650176,0.18502840231369871,0.2829071509801223
156,0.530525198085872,0.316719528341409,0.4702781336106385,0.6085665370125032
157,0.9937821670044549,0.5282537495779067,0.6968274705372015,0.5659450064929455
158,0.024654894478054697,0.05299858090479514,0.10856025827955981,0.38371818130248647
159,0.09594765231875943,0.1976502125269331,0.37465365355652996,0.9029780136177711
160,0.34609938432977877,0.5949192506246502,0.7870797941711286,0.006496428658611821
161,0.9029952559803441,0.5507785732823968,0.26549168285666985,0.018041981356159496
162,0.34950334639277425,0.0050021947287419415,0.48635021331773953,0.05086412055965133
163,0.9071295214395766,0.016371093203762184,0.9919031236064857,0.19211748526907246
164,0.3361397555618016,0.034624140862166766,0.0003509295040333337,0.6130067242720735
165,0.890367782967689,0.11014807808891465,0.0013754768345431863,0.9042020880890392
166,0.38947584614335606,0.19542752246718295,0.005178349014190469,0.14692221741505038
167,0.9487598015429489,0.4755220398119428,0.01853569564851835,0.4428092303202391
168,0.19397241567134108,0.0950526983035294,0.05500238035580895,0.564371302138486
169,0.6238249993435626,0.3064275395620035,0.1969585941503618,0.8739449733382608
170,0.9363228044548912,0.4666349796804193,0.5106766591841251,0.09470363565474582
171,0.2378934171473488,0.1214008931240181,0.5216374887042886,0.25391898157025955
172,0.7233875555089722,0.3679676936746329,0.8692940803931989,0.6943842358188188
173,0.7983910201744663,0.3969086210297876,0.1847936051608551,0.33699255104422887
