,0,1,2
0,0.6631026467463543,0.6416948127443061,0.8023874806788989
1,1.596049163448758,1.433797056805496,1.0907154856313934
2,1.0545485199478029,0.467295842608626,1.184712256824172
3,0.09650891990765142,1.8158403960710006,0.21830940912566388
4,1.2219705157875982,1.5017578495195318,1.5789253621440649
5,0.3927170663934427,0.6843381540369597,0.6580694491215235
6,1.903249252704918,1.286636481681004,1.144480255732042
7,1.5980563701702406,0.15203187553537711,1.270564404000825
8,1.058099731839657,0.26545927725767604,0.05405696422148998
9,0.10279183325477814,0.8803120753204654,0.7089478846852391
10,1.2364212164859898,0.09653216428692057,0.07203726509068886
11,0.4182836907059826,0.7212665339504465,0.6414747039742568
12,1.96205248862376,1.2391105654454018,1.1797176719861104
13,1.7020928644881914,0.06264969782232965,1.25373668792814
14,1.2421642987098778,0.45037661494245773,1.0217320389102702
15,0.4284445284867069,1.8989471694970455,1.095210767970859
16,1.9854224155194258,1.5242839762496592,0.42005306063462866
17,1.7434396582266778,0.48321906729158837,0.7213925857080041
18,1.3153163184010463,0.9960779368676349,1.7527276591722396
19,0.5578673325556978,1.1029035003604086,0.8419362027932193
20,1.7822347193245351,0.29039607129270606,0.015982971644447397
21,1.3839537341895636,0.6949065009930475,0.3715986747731401
22,0.6793027604892286,1.5757798590302947,0.9652322154977437
23,1.5673874237498269,0.9623458622410646,0.11810307682302812
24,1.0038392881727713,1.2310619524075812,0.533169526148741
25,0.006792586767210951,0.3454116091735959,1.6244094975313053
26,1.0156229495645852,1.6762803052449018,1.3418831316995816
27,0.027640603075804293,1.0096133964628649,0.44783240659196255
28,1.0635733870743498,0.3136076014402043,1.237577613300873
29,0.11247599251615759,0.9508503599835829,0.28416841410662586
30,1.2586947827871624,0.19935984997040324,1.4993015978661184
31,0.4576907695465182,0.3949646238590603,0.5330714726485879
32,1.9594701769561604,1.7406886856103383,1.3444640721334307
33,1.6975241592301307,0.8158114355059196,1.0327505586714056
34,1.2340812047917702,1.4909056649657768,1.3140372854792184
35,0.41414367001620866,0.6643335113588897,0.2986747371559988
36,1.95253044103728,1.3232362468128063,1.634661206877237
37,1.6852461649121115,0.19176808066927675,0.35773779325309585
38,1.2123585994598909,0.07649882606248037,0.7922421013056089
39,0.37571136827519225,0.8006166422446461,1.3859123774693884
40,1.864136147032942,1.1069862268715513,0.8346978528949838
41,1.5288562601352063,1.1054087049335786,1.663549604874864
42,0.9356687679315192,1.0046119457181575,0.613524467968944
43,1.1138167951980813,0.026712143829076718,1.4823103339550077
44,0.20136817611968238,1.9711898676456951,0.5847128579922767
45,1.4631468050752694,1.7025176703547948,1.1441614078665456
46,0.8194135782100924,0.9112697962782634,1.0452959716011545
47,1.3194990539359905,1.0775302527241717,0.15300305023226124
48,0.5652675569636763,0.01798797787518347,0.7068250649578911
49,1.7691420146027268,1.5061779791964915,1.1679601990118764
50,1.3607897181432864,0.5226078873785134,1.1704848703445374
51,0.6383202705611992,1.8271003898993956,0.042292792180775085
52,1.6398949059301862,1.351936655445648,0.908533840568623
53,1.1321217566457145,0.3310142428822609,1.4501061130521882
54,0.23375387714241813,0.9558685161247096,0.5323867370717825
55,1.5376339174275615,0.1695708119893975,1.230537620900402
56,0.9511984692949171,0.2611804300897582,0.031673793288966356
57,1.0863411697089924,0.906786500736201,0.9709078882543003
58,0.15275745410052521,1.1663867626523117,1.083067005255288
59,1.351342144431208,0.5102701581013833,0.5452393638785762
60,0.6216053324552149,1.842700038057528,1.7865229735112358
61,1.669467488733082,1.380479185561611,1.2427458454738454
62,1.1844424800662228,0.36472878180916,1.0196555335902995
63,0.32632131088639427,0.9903416403856711,1.0683785090930482
64,1.7505390150387068,0.19279821107500106,0.4366475962848879
65,1.3278767189146363,0.021174154744031393,0.8639716591292317
66,0.5800895796182031,0.8741761606361966,1.3495130282967351
67,1.7429184360601029,1.0595325527743829,0.681356048181184
