,0,1,2,3
0,0.8859479412560747,0.07791235871612434,0.9796461573123091,0.24767145804462154
1,0.4031663046943882,0.28664967207090314,0.2971937141180204,0.6482083709372136
2,0.9600867094593053,0.815881733914462,0.7515911656180215,0.7314461206210565
3,0.1528976769178461,0.5993727334149804,0.2123544478880422,0.2654553799931464
4,0.5167847094707785,0.9580989888160047,0.6036281059454792,0.6983273998657366
5,0.9963759113766464,0.1601798126185583,0.5994300304146293,0.42960757987190046
6,0.014407708873964744,0.536743738589687,0.681437120625013,0.7794800025586945
7,0.05665850592788161,0.9921130917210664,0.7162970322248373,0.5144298022574716
8,0.21325879533926825,0.0312205727773657,0.5110886582962242,0.7814009785480446
9,0.6694401313833522,0.12068093596514747,0.9471540939516824,0.6053222916211126
10,0.8829472670884015,0.42340702016229653,0.09888586217260789,0.7624069072387728
11,0.4123720486118026,0.9740927266039288,0.3039959112265322,0.3253655947547289
12,0.9668621551206759,0.10069198545919732,0.6760433952971364,0.6958242032318508
13,0.1278385151831512,0.36130690699869367,0.5858813472407098,0.5481058231990917
14,0.4448683585834846,0.9207492615553867,0.8537254424436558,0.8812931825382777
15,0.9853724034377359,0.2911505350133811,0.03308532208067725,0.06278440922460357
16,0.057510383624492165,0.8234637848894641,0.1107913924862964,0.20280353377748409
17,0.21626972820542512,0.5800310076612801,0.3541373351558296,0.5737930941127641
18,0.676293560140833,0.9719442008727533,0.8000911627757815,0.7934649378846325
19,0.8734931168049535,0.10880199833768717,0.11200427692589496,0.13205480743511314
20,0.4409065378802924,0.3868868527466982,0.3529442019303909,0.40556217760329855
21,0.9835667713114797,0.946449609514627,0.7946408369242801,0.8279622214736548
22,0.06449107895673033,0.202224157195306,0.03918097807131987,0.0692555620781807
23,0.24072459896999113,0.6437048942933972,0.1460372424607266,0.24982219058145463
24,0.7292773030187051,0.9151021243909331,0.44605966334352026,0.6596110488060662
25,0.7877533540986709,0.309984003041276,0.6932278137387865,0.4630763246043527
26,0.6671200487478102,0.853436744390131,0.54489357267928,0.7892340662497751
27,0.8860628483330529,0.4990790461824719,0.6588703150906419,0.1848811700292983
28,0.40281235377651103,0.9974966158578232,0.5326543679847782,0.49911491576986805
29,0.9598127000719364,0.009963497667953729,0.6956390370911506,0.7186297520584617
30,0.15390340060169622,0.039358263264875896,0.5756131570170409,0.5287150143592014
31,0.5195664041008708,0.15085866960681799,0.9303014368078334,0.9534400803107672
32,0.9959724517639402,0.5111203223310029,0.009859020862083548,0.0779203909757843
33,0.016005195094151287,0.9970065903407058,0.033021138891942886,0.23982085652789253
34,0.06283862500835627,0.011907952140044229,0.11405679533656363,0.6304705848071819
35,0.23497082953950768,0.04694694973533984,0.3997792760030087,0.9107768499706592
36,0.717240559832043,0.1785243052470904,0.9124544184706014,0.22178798372093897
37,0.8091980912638035,0.5851469769557051,0.007393901802347575,0.6093970318095085
38,0.6160421960316944,0.9685724693380655,0.02516998519906635,0.6107146462201778
39,0.9437714928731659,0.12145496550392636,0.08198645726438053,0.5624604392603574
40,0.21173677983135558,0.425747590864882,0.26545974231842784,0.7428738382398157
41,0.6659482204330345,0.975501453153148,0.710492213157338,0.5731844577581269
42,0.8876201406590849,0.09535448851648612,0.35538653518081964,0.6007291772235609
43,0.3980049999561706,0.34418542004461933,0.7746718706083274,0.7214058805486051
44,0.9559921096645765,0.9006300485265799,0.46706923798829647,0.5882751570167141
45,0.16786407173535894,0.35708730122818505,0.6471718364374276,0.5306182396875467
46,0.557346043371583,0.9160080825137284,0.7755246338445589,0.8826185077558124
47,0.9843786109254019,0.30697972838017107,0.23869749763660883,0.10548715905828619
48,0.061355671499132694,0.8488452672277919,0.6020774413583151,0.3221424098517822
49,0.22978870076535263,0.5119448483357543,0.7372684124313549,0.7542905285139203
50,0.7061735565260363,0.9969307091869611,0.5546819350836488,0.5162583914449393
51,0.8278949337117273,0.012208882365105986,0.6086416583100696,0.6456277965800936
52,0.568514800660266,0.04811870397043896,0.7463884406896771,0.6964668981110621
53,0.9787698311410312,0.18275514425159045,0.5716390179357621,0.6721325593346454
54,0.08291000066886192,0.5959292489896716,0.7120975004254283,0.5677790212251903
55,0.30338337050722547,0.9607823409612276,0.6251319613338754,0.8253831138727977
56,0.8432541850175351,0.15034174069058104,0.6197066632145607,0.15873706701186566
57,0.5273844922271116,0.5096790157698615,0.6946450877143634,0.4698925654539647
58,0.9945078574459985,0.9971262034483699,0.5588959888966931,0.7994471696241313
59,0.0217932959074306,0.011433496001589714,0.5395263384370296,0.004431977539647936
60,0.08506020916207786,0.04509805697137768,0.9841135325720516,0.017546460210009933
61,0.31052163021773194,0.17182624669284838,0.011271895526489308,0.0678706990387447
62,0.8542508100647699,0.5677849306847842,0.042298558216431546,0.2393622485837156
63,0.4967803906381328,0.9791667606565154,0.13763259229026775,0.590638883204869
64,0.9974586401210725,0.08139286977294724,0.39252031412668625,0.6168915664100612
65,0.010114256461883986,0.29832460138705447,0.7824430050367488,0.677433858444697
66,0.03994771352964783,0.8352148640412951,0.5829085412388214,0.788513907949749
67,0.15302405591647006,0.5491476697538464,0.7665276765866708,0.39003023464045566
68,0.517134699967099,0.9878621811654897,0.4993069699613857,0.8399741233544856
69,0.9963285442075795,0.04784206383191897,0.697667366065029,0.031926989926550596
70,0.014595325057091173,0.181757271033284,0.5509361540721849,0.11001999982140788
71,0.05738538315884039,0.5933990461846713,0.9439850578425394,0.3820637595260825
72,0.21582828082462835,0.9626937065054567,0.034137679127464016,0.8427954451589932
73,0.6752932717434458,0.1432989905013667,0.11550689881129864,0.13233228607154188
74,0.8748963528370991,0.4898299153923972,0.3699119016142707,0.4149114560332306
