,data_id,r,method,dataset
127,27,0.9731045933540156,MaCo,logmap_fixed
128,28,0.9733122625758346,MaCo,logmap_fixed
129,29,0.9780869944637328,MaCo,logmap_fixed
130,30,0.9772475570450196,MaCo,logmap_fixed
131,31,0.9637565606236238,MaCo,logmap_fixed
132,32,0.9727673063243216,MaCo,logmap_fixed
133,33,0.9736537769815636,MaCo,logmap_fixed
134,34,0.978604867983152,MaCo,logmap_fixed
135,35,0.96815373593318,MaCo,logmap_fixed
136,36,0.96713892420975,MaCo,logmap_fixed
137,37,0.9715579448350016,MaCo,logmap_fixed
138,38,0.9766413687068328,MaCo,logmap_fixed
139,39,0.9642845821166046,MaCo,logmap_fixed
140,40,0.9787376763692032,MaCo,logmap_fixed
141,41,0.9717062696124096,MaCo,logmap_fixed
142,42,0.960668192459547,MaCo,logmap_fixed
143,43,0.980833726534619,MaCo,logmap_fixed
144,44,0.9765677328429933,MaCo,logmap_fixed
145,45,0.9752098911143292,MaCo,logmap_fixed
146,46,0.972515371990226,MaCo,logmap_fixed
147,47,0.9698549552220866,MaCo,logmap_fixed
148,48,0.9770349163504332,MaCo,logmap_fixed
149,49,0.9773129945169096,MaCo,logmap_fixed
150,0,0.8571104292975354,ASOM,logmap_fixed
151,1,0.8055618910623351,ASOM,logmap_fixed
152,2,0.8716141780137526,ASOM,logmap_fixed
153,3,0.7210430200402104,ASOM,logmap_fixed
154,4,0.6919629863681929,ASOM,logmap_fixed
155,5,0.9587185083755536,ASOM,logmap_fixed
156,6,0.7765139144428282,ASOM,logmap_fixed
157,7,0.7257977522754153,ASOM,logmap_fixed
158,8,0.8241585457236732,ASOM,logmap_fixed
159,9,0.5858253760999115,ASOM,logmap_fixed
160,10,0.7881421344264462,ASOM,logmap_fixed
161,11,0.9876476047433148,ASOM,logmap_fixed
162,12,0.9404794136783228,ASOM,logmap_fixed
163,13,0.8229900948601929,ASOM,logmap_fixed
164,14,0.835340944044246,ASOM,logmap_fixed
165,15,0.6028839886105981,ASOM,logmap_fixed
166,16,0.9228268556752794,ASOM,logmap_fixed
167,17,0.7765225323821572,ASOM,logmap_fixed
168,18,0.8120684727621319,ASOM,logmap_fixed
169,19,0.8234666685199398,ASOM,logmap_fixed
170,20,0.838455068887791,ASOM,logmap_fixed
171,21,0.8213961900584109,ASOM,logmap_fixed
172,22,0.8830530886468191,ASOM,logmap_fixed
173,23,0.8552975491633887,ASOM,logmap_fixed
174,24,0.665289108810544,ASOM,logmap_fixed
175,25,0.7176476102787495,ASOM,logmap_fixed
176,26,0.8595508081359856,ASOM,logmap_fixed
177,27,0.8305188549412967,ASOM,logmap_fixed
178,28,0.8268108695123928,ASOM,logmap_fixed
179,29,0.7534760638179332,ASOM,logmap_fixed
180,30,0.8515646991316043,ASOM,logmap_fixed
181,31,0.8630561239668755,ASOM,logmap_fixed
182,32,0.838847252301441,ASOM,logmap_fixed
183,33,0.7934460092596093,ASOM,logmap_fixed
184,34,0.7894896561280816,ASOM,logmap_fixed
185,35,0.8205406762546354,ASOM,logmap_fixed
186,36,0.8558393575315836,ASOM,logmap_fixed
187,37,0.8046492792537134,ASOM,logmap_fixed
188,38,0.7618960353790857,ASOM,logmap_fixed
189,39,0.8135025275255877,ASOM,logmap_fixed
190,40,0.8493821089800878,ASOM,logmap_fixed
191,41,0.8477222220333881,ASOM,logmap_fixed
192,42,0.8044406923767232,ASOM,logmap_fixed
193,43,0.8848578876036642,ASOM,logmap_fixed
194,44,0.7702747865178186,ASOM,logmap_fixed
195,45,0.715813339661948,ASOM,logmap_fixed
196,46,0.8017749186019284,ASOM,logmap_fixed
197,47,0.8797468018489963,ASOM,logmap_fixed
198,48,0.8049572946828158,ASOM,logmap_fixed
199,49,0.6713307330593453,ASOM,logmap_fixed
200,0,0.0989902969687932,SFA,logmap_fixed
201,1,0.0411282835104241,SFA,logmap_fixed
202,2,0.1163378607143696,SFA,logmap_fixed
203,3,0.057059452829412,SFA,logmap_fixed
204,4,0.1329078790175829,SFA,logmap_fixed
205,5,0.0347569629272027,SFA,logmap_fixed
206,6,0.1538443696377001,SFA,logmap_fixed
207,7,0.0453235202629577,SFA,logmap_fixed
208,8,0.1032070066423508,SFA,logmap_fixed
209,9,0.0307376992245787,SFA,logmap_fixed
210,10,0.1201950177572021,SFA,logmap_fixed
211,11,0.0464162205826552,SFA,logmap_fixed
212,12,0.0090786677316915,SFA,logmap_fixed
213,13,0.1119671487607436,SFA,logmap_fixed
214,14,0.0503004526204776,SFA,logmap_fixed
215,15,0.1423730619303578,SFA,logmap_fixed
216,16,0.0024593455544577,SFA,logmap_fixed
217,17,0.0621712440367071,SFA,logmap_fixed
218,18,0.1193147881398785,SFA,logmap_fixed
219,19,0.0491445257392166,SFA,logmap_fixed
220,20,0.0654218665311147,SFA,logmap_fixed
221,21,0.044211739375176,SFA,logmap_fixed
222,22,0.0066401127747861,SFA,logmap_fixed
223,23,0.0580920594621129,SFA,logmap_fixed
224,24,0.1297929818738082,SFA,logmap_fixed
225,25,0.1046418526471635,SFA,logmap_fixed
226,26,0.0656111947737421,SFA,logmap_fixed
227,27,0.043278989060528,SFA,logmap_fixed
228,28,0.1064721402307584,SFA,logmap_fixed
229,29,0.1267371115290922,SFA,logmap_fixed
230,30,0.1433041316712756,SFA,logmap_fixed
231,31,0.0535632792330931,SFA,logmap_fixed
232,32,0.1268329816766975,SFA,logmap_fixed
233,33,0.0095717653230281,SFA,logmap_fixed
234,34,0.0744958078432131,SFA,logmap_fixed
235,35,0.0591259754482337,SFA,logmap_fixed
236,36,0.1112507100442762,SFA,logmap_fixed
237,37,0.1300436075789747,SFA,logmap_fixed
238,38,0.0802724509585719,SFA,logmap_fixed
239,39,0.075808196013511,SFA,logmap_fixed
240,40,0.0995518675507602,SFA,logmap_fixed
241,41,0.0431114849561218,SFA,logmap_fixed
242,42,0.038311115611449,SFA,logmap_fixed
243,43,0.0855275933756859,SFA,logmap_fixed
244,44,0.1469038004293992,SFA,logmap_fixed
245,45,0.176194604568717,SFA,logmap_fixed
246,46,0.0881540377100357,SFA,logmap_fixed
247,47,0.0283816495107506,SFA,logmap_fixed
248,48,0.0529664216890489,SFA,logmap_fixed
249,49,0.0616767722628943,SFA,logmap_fixed
250,0,0.7136040760370329,PCA,logmap_fixed
251,1,0.7345030830439626,PCA,logmap_fixed
252,2,0.7267486511970449,PCA,logmap_fixed
253,3,0.7067568360241752,PCA,logmap_fixed
254,4,0.5926409201810682,PCA,logmap_fixed
255,5,0.7116718371491565,PCA,logmap_fixed
256,6,0.6154981205509089,PCA,logmap_fixed
257,7,0.7585940957508,PCA,logmap_fixed
258,8,0.6506539043820845,PCA,logmap_fixed
259,9,0.766074642144182,PCA,logmap_fixed
260,10,0.6218592374321179,PCA,logmap_fixed
261,11,0.608748316558591,PCA,logmap_fixed
262,12,0.6763810737755086,PCA,logmap_fixed
263,13,0.6549866942277307,PCA,logmap_fixed
264,14,0.7232784002747299,PCA,logmap_fixed
265,15,0.4916068722706076,PCA,logmap_fixed
266,16,0.913365006956542,PCA,logmap_fixed
267,17,0.7516368789151548,PCA,logmap_fixed
268,18,0.6829169403278949,PCA,logmap_fixed
269,19,0.7654679126504278,PCA,logmap_fixed
270,20,0.708985437527456,PCA,logmap_fixed
271,21,0.784278851106022,PCA,logmap_fixed
272,22,0.8895232800299906,PCA,logmap_fixed
273,23,0.7230293697984451,PCA,logmap_fixed
274,24,0.5828604970114744,PCA,logmap_fixed
275,25,0.6333308164044174,PCA,logmap_fixed
276,26,0.7438855372897906,PCA,logmap_fixed
277,27,0.7278238894523008,PCA,logmap_fixed
278,28,0.6742233069907659,PCA,logmap_fixed
279,29,0.5595937753072656,PCA,logmap_fixed
280,30,0.6885567299726225,PCA,logmap_fixed
281,31,0.7629291520899959,PCA,logmap_fixed
282,32,0.5706855402085222,PCA,logmap_fixed
283,33,0.8946180415132414,PCA,logmap_fixed
284,34,0.7910547121975685,PCA,logmap_fixed
285,35,0.7373797717759816,PCA,logmap_fixed
286,36,0.6885335772802046,PCA,logmap_fixed
287,37,0.5491911858593655,PCA,logmap_fixed
288,38,0.7246324498446128,PCA,logmap_fixed
289,39,0.7064257468443582,PCA,logmap_fixed
290,40,0.7279283470238999,PCA,logmap_fixed
291,41,0.5516241970309446,PCA,logmap_fixed
292,42,0.7180738589739379,PCA,logmap_fixed
293,43,0.777152910199264,PCA,logmap_fixed
294,44,0.5444241994911788,PCA,logmap_fixed
295,45,0.4211633655084894,PCA,logmap_fixed
296,46,0.6502733013538866,PCA,logmap_fixed
297,47,0.7538591640818331,PCA,logmap_fixed
298,48,0.7681768042609642,PCA,logmap_fixed
299,49,0.743653463993088,PCA,logmap_fixed
300,0,0.7433897950224059,DCCA,logmap_fixed
301,1,0.7565461595094942,DCCA,logmap_fixed
302,2,0.8039579470538005,DCCA,logmap_fixed
303,3,0.7376704473666595,DCCA,logmap_fixed
304,4,0.5891766749107443,DCCA,logmap_fixed
305,5,0.9116825602962776,DCCA,logmap_fixed
306,6,0.8076309404344694,DCCA,logmap_fixed
307,7,0.781153359476901,DCCA,logmap_fixed
308,8,0.6560114817332529,DCCA,logmap_fixed
309,9,0.7814150760607539,DCCA,logmap_fixed
310,10,0.8863595259934413,DCCA,logmap_fixed
311,11,0.9386495539540186,DCCA,logmap_fixed
312,12,0.9006646228821101,DCCA,logmap_fixed
313,13,0.8702783146464648,DCCA,logmap_fixed
314,14,0.7402158641545733,DCCA,logmap_fixed
315,15,0.8035369149117961,DCCA,logmap_fixed
316,16,0.8530652603067209,DCCA,logmap_fixed
317,17,0.8662602899080355,DCCA,logmap_fixed
318,18,0.7081734619814646,DCCA,logmap_fixed
319,19,0.7972609370811082,DCCA,logmap_fixed
320,20,0.8783945053523621,DCCA,logmap_fixed
321,21,0.7977552162006917,DCCA,logmap_fixed
322,22,0.9136479456173314,DCCA,logmap_fixed
323,23,0.7502151624610797,DCCA,logmap_fixed
324,24,0.8280514092423326,DCCA,logmap_fixed
325,25,0.9152700420886908,DCCA,logmap_fixed
326,26,0.8508723310297113,DCCA,logmap_fixed
327,27,0.7441642273714891,DCCA,logmap_fixed
328,28,0.6856073609617533,DCCA,logmap_fixed
329,29,0.9010973224531046,DCCA,logmap_fixed
330,30,0.7157708198934423,DCCA,logmap_fixed
331,31,0.9163425708770436,DCCA,logmap_fixed
332,32,0.8475979971591704,DCCA,logmap_fixed
333,33,0.9128577659153322,DCCA,logmap_fixed
334,34,0.8598636936367712,DCCA,logmap_fixed
335,35,0.7633208957459481,DCCA,logmap_fixed
336,36,0.7030961638806891,DCCA,logmap_fixed
337,37,0.7492796633997543,DCCA,logmap_fixed
338,38,0.7435249461982273,DCCA,logmap_fixed
339,39,0.8626909781048919,DCCA,logmap_fixed
340,40,0.8274363541969182,DCCA,logmap_fixed
341,41,0.8470869331615647,DCCA,logmap_fixed
342,42,0.7963249489125442,DCCA,logmap_fixed
343,43,0.87319811161287,DCCA,logmap_fixed
344,44,0.8846333426660098,DCCA,logmap_fixed
345,45,0.7913567913526238,DCCA,logmap_fixed
346,46,0.6694075162465857,DCCA,logmap_fixed
347,47,0.77666322901617,DCCA,logmap_fixed
348,48,0.7949049781639664,DCCA,logmap_fixed
349,49,0.8131091325079565,DCCA,logmap_fixed
350,0,0.7313736627919294,CCA,logmap_fixed
351,1,0.7547415843741487,CCA,logmap_fixed
352,2,0.747247863359352,CCA,logmap_fixed
353,3,0.7334580909039965,CCA,logmap_fixed
354,4,0.583633784074102,CCA,logmap_fixed
355,5,0.7092558019770658,CCA,logmap_fixed
356,6,0.6289961431076335,CCA,logmap_fixed
357,7,0.781847235232782,CCA,logmap_fixed
358,8,0.6577739229321513,CCA,logmap_fixed
359,9,0.7819748129199402,CCA,logmap_fixed
360,10,0.6891658745279943,CCA,logmap_fixed
361,11,0.6992883869905779,CCA,logmap_fixed
362,12,0.6983603149542874,CCA,logmap_fixed
363,13,0.6812076821755457,CCA,logmap_fixed
364,14,0.7381757441844835,CCA,logmap_fixed
365,15,0.6589744071230451,CCA,logmap_fixed
366,16,0.8655402426745112,CCA,logmap_fixed
367,17,0.7450452466347682,CCA,logmap_fixed
368,18,0.7069160533938417,CCA,logmap_fixed
369,19,0.7903132058143396,CCA,logmap_fixed
370,20,0.723989492716711,CCA,logmap_fixed
371,21,0.7947145666088609,CCA,logmap_fixed
372,22,0.8325827203412575,CCA,logmap_fixed
373,23,0.7444398695887888,CCA,logmap_fixed
374,24,0.5750727892148323,CCA,logmap_fixed
375,25,0.6467896091225966,CCA,logmap_fixed
376,26,0.7447888099748257,CCA,logmap_fixed
377,27,0.7451454694499214,CCA,logmap_fixed
378,28,0.6944101786140049,CCA,logmap_fixed
379,29,0.6532942428399935,CCA,logmap_fixed
380,30,0.7175435386082618,CCA,logmap_fixed
381,31,0.7500814074006559,CCA,logmap_fixed
382,32,0.6545939126681561,CCA,logmap_fixed
383,33,0.7838149268387631,CCA,logmap_fixed
384,34,0.8226871590591389,CCA,logmap_fixed
385,35,0.761568653267167,CCA,logmap_fixed
386,36,0.7042078597919932,CCA,logmap_fixed
387,37,0.6224189472261665,CCA,logmap_fixed
388,38,0.7415925423029042,CCA,logmap_fixed
389,39,0.7258190240130716,CCA,logmap_fixed
390,40,0.7466849608847891,CCA,logmap_fixed
391,41,0.7101962047388414,CCA,logmap_fixed
392,42,0.7370590207597518,CCA,logmap_fixed
393,43,0.8020172541660611,CCA,logmap_fixed
394,44,0.6471545510147214,CCA,logmap_fixed
395,45,0.5598252446632082,CCA,logmap_fixed
396,46,0.6696564999514034,CCA,logmap_fixed
397,47,0.7683120279205988,CCA,logmap_fixed
398,48,0.7942044204492504,CCA,logmap_fixed
399,49,0.7507728194013491,CCA,logmap_fixed
400,0,0.0383584704567278,Random,logmap_fixed
401,1,0.0378860425558721,Random,logmap_fixed
402,2,0.0360356809577177,Random,logmap_fixed
403,3,0.0414965123548722,Random,logmap_fixed
404,4,0.0337021761561286,Random,logmap_fixed
405,5,0.017556282538526,Random,logmap_fixed
406,6,0.0383715081319041,Random,logmap_fixed
407,7,0.0343715608331521,Random,logmap_fixed
408,8,0.0351047893069285,Random,logmap_fixed
409,9,0.0413777793031814,Random,logmap_fixed
410,10,0.0372795819108669,Random,logmap_fixed
411,11,0.0252641461475833,Random,logmap_fixed
412,12,0.0163013981656813,Random,logmap_fixed
413,13,0.0355982583150146,Random,logmap_fixed
414,14,0.0324079177657871,Random,logmap_fixed
415,15,0.0373331008796748,Random,logmap_fixed
416,16,0.0194467519684767,Random,logmap_fixed
417,17,0.0334707900131905,Random,logmap_fixed
418,18,0.034662695981953,Random,logmap_fixed
419,19,0.0374534718202479,Random,logmap_fixed
420,20,0.0358831933821966,Random,logmap_fixed
421,21,0.0389080352360561,Random,logmap_fixed
422,22,0.013747803862667,Random,logmap_fixed
423,23,0.0364641020751933,Random,logmap_fixed
424,24,0.0342099918298171,Random,logmap_fixed
425,25,0.0309468602660784,Random,logmap_fixed
426,26,0.0340321078344924,Random,logmap_fixed
427,27,0.0372176429336843,Random,logmap_fixed
428,28,0.0340906971925459,Random,logmap_fixed
429,29,0.0348330866526565,Random,logmap_fixed
430,30,0.0388123631060274,Random,logmap_fixed
431,31,0.0351038020059738,Random,logmap_fixed
432,32,0.0387711528660541,Random,logmap_fixed
433,33,0.0298940574869579,Random,logmap_fixed
434,34,0.0347120324433897,Random,logmap_fixed
435,35,0.0357161680304037,Random,logmap_fixed
436,36,0.0326879332322925,Random,logmap_fixed
437,37,0.0406083529677402,Random,logmap_fixed
438,38,0.0398159360070965,Random,logmap_fixed
439,39,0.0328962367429773,Random,logmap_fixed
440,40,0.0366142251533905,Random,logmap_fixed
441,41,0.0150199450529157,Random,logmap_fixed
442,42,0.0443987881458035,Random,logmap_fixed
443,43,0.0354366821164138,Random,logmap_fixed
444,44,0.0362172217563832,Random,logmap_fixed
445,45,0.0351963553181181,Random,logmap_fixed
446,46,0.0336833776275137,Random,logmap_fixed
447,47,0.0368381662153373,Random,logmap_fixed
448,48,0.0348047134036862,Random,logmap_fixed
449,49,0.0354110701825636,Random,logmap_fixed
450,0,0.7223834688064582,ShRec,logmap_fixed
451,1,0.7255615811475131,ShRec,logmap_fixed
452,2,0.7290889249550143,ShRec,logmap_fixed
453,3,0.7288944547742984,ShRec,logmap_fixed
454,4,0.6092798856541148,ShRec,logmap_fixed
455,5,0.7755774709457359,ShRec,logmap_fixed
456,6,0.6316315643405566,ShRec,logmap_fixed
457,7,0.7781668634920115,ShRec,logmap_fixed
458,8,0.6630197297956961,ShRec,logmap_fixed
459,9,0.8063475902752755,ShRec,logmap_fixed
460,10,0.6678485968456419,ShRec,logmap_fixed
461,11,0.7963933436207522,ShRec,logmap_fixed
462,12,0.6822836522158172,ShRec,logmap_fixed
463,13,0.6694288016428938,ShRec,logmap_fixed
464,14,0.738800222842978,ShRec,logmap_fixed
465,15,0.6397128805350496,ShRec,logmap_fixed
466,16,0.983478659666914,ShRec,logmap_fixed
