,r_predict,r_reconst
0,0.9922871768053887,0.9153246126988583
1,0.8748725646099774,0.6196601308693512
2,0.9166167342689044,-0.41394670975449277
3,0.8733393984085536,0.053804590946155986
4,0.9915128554282814,0.9679177449639288
5,0.9956369037770956,0.9785977877410531
6,0.9180035449255605,-0.32253348811375576
7,0.9151937396116067,0.1680836741775628
8,0.9959369821205438,-0.9778908014404069
9,0.9913971979804054,0.9738979874303456
