,cc_pred,cc_valid,x_valid,x_past_valid,x_pred,Y_1_valid,Y_2_valid
44,3.7716644,0.446102424207436,1.1901304,3.7872508,1.2492628,3.5776308,0.3411538
45,2.1446583,-0.9264586494964219,1.9292004,1.1901304,1.9719028,0.3411538,2.6802328
46,4.640093,1.287818095875033,2.0730371,1.9292004,2.0411577,2.6802328,-1.6488637
47,3.8091037,0.5627306157616347,-1.4471574,2.0730371,-1.3689423,-1.6488637,-0.9398462
48,2.35759,-0.7201164644389925,4.1194077,-1.4471574,4.1713934,-0.9398462,4.582752
49,4.2876816,0.9227511530811184,1.4187633,4.1194077,1.4955778,4.582752,1.2319779
50,3.1001003,-0.08315705225836806,2.0632403,1.4187633,2.0333948,1.2319779,2.2874494
51,1.0630087,-1.862840800166691,-0.089897975,2.0632403,-0.013985634,2.2874494,0.79755706
52,3.2537444,0.05097343160609202,4.402099,-0.089897975,4.369258,0.79755706,2.993122
53,1.3682045,-1.6255330210218764,3.284164,4.402099,3.380557,2.993122,1.5147437
54,3.8487642,0.5967813236391655,0.35027334,3.284164,0.4478941,1.5147437,2.5514073
55,2.4837296,-0.6598729043479774,3.3397725,0.35027334,3.3241997,2.5514073,0.015461129
56,4.10909,0.816166392920093,0.30959725,3.3397725,0.4023676,0.015461129,4.7572656
57,3.0111992,-0.27173008946633587,3.6203284,0.30959725,3.6495266,4.7572656,2.5907025
58,3.3978758,0.12945218197564926,1.1188512,3.6203284,1.1825924,2.5907025,-0.6762438
59,1.5666202,-1.4866860011372756,1.7192428,1.1188512,0.9697466,-0.6762438,3.5086355
60,4.247409,0.916129469373747,2.1777384,1.7192428,2.1586618,3.5086355,-0.19393516
61,3.0969567,-0.09487233881756411,-0.918151,2.1777384,-0.8549304,-0.19393516,4.177623
62,1.1314635,-1.883567845617576,4.5502615,-0.918151,4.4255133,4.177623,3.3373277
63,3.267631,0.003301227069056023,2.5851042,4.5502615,2.6577616,3.3373277,0.4381794
64,1.2866281,-1.7098761521258634,0.60637784,2.5851042,0.6658535,0.4381794,1.8123362
65,3.6592667,0.40279212209999493,3.5566816,0.60637784,3.5300531,1.8123362,1.9717435
66,2.074839,-1.0030845686095864,1.6639677,3.5566816,1.7460337,1.9717435,-0.4338778
67,4.8193054,1.4233870296906324,2.547567,1.6639677,2.5281181,-0.4338778,0.7378545
68,4.129025,0.8025833448200038,-0.87102836,2.547567,-0.80891705,0.7378545,3.7812698
69,2.8962905,-0.295761636104955,1.2889925,-0.87102836,1.4677,3.7812698,1.3120291
70,3.3708825,0.17196953372089868,2.4022014,1.2889925,2.3634405,1.3120291,2.4212227
71,1.6114058,-1.4114629942033727,0.16323487,2.4022014,0.2264843,2.4212227,0.5504069
72,4.403739,1.0891423853217241,4.60961,0.16323487,4.566758,0.5504069,4.3013396
73,3.500372,0.21122743555193568,2.55652,4.60961,2.6316671,4.3013396,1.5275161
74,1.6768612,-1.3420067063484618,0.3554268,2.55652,0.42785168,1.5275161,-0.70667845
75,4.5819755,1.2488918473880188,4.41168,0.3554268,4.368353,-0.70667845,0.53861725
76,3.7902625,0.49386109920768767,2.0997612,4.41168,2.1869116,0.53861725,3.7558863
77,2.2921083,-0.8419625321882837,-0.61254704,2.0997612,-0.57170486,3.7558863,1.7930893
78,4.452932,1.1383249652529426,0.86556476,-0.61254704,0.8487654,1.7930893,2.6907942
79,3.5952168,0.2982427692763984,3.1087658,0.86556476,3.1098776,2.6907942,-0.70190716
80,1.8747978,-1.1880565005282577,1.0967181,3.1087658,1.1665707,-0.70190716,3.824372
81,4.993703,1.6029773207744882,3.5000215,1.0967181,3.464859,3.824372,-0.42044595
82,4.469297,1.1203200136606712,0.3779348,3.5000215,0.4656992,-0.42044595,1.0414654
83,3.5117018,0.266387854920842,3.822193,0.3779348,3.7981157,1.0414654,2.8709826
84,1.7964069,-1.2444151951573184,2.1987364,3.822193,2.2875566,2.8709826,0.99261045
85,4.684209,1.4733523231276493,1.7736752,2.1987364,0.55797195,0.99261045,4.0739303
86,4.2562957,0.8909834793624191,2.0818667,1.7736752,2.0816164,4.0739303,0.58349633
87,3.0405076,-0.13936139806837447,-1.0367947,2.0818667,-0.97215843,0.58349633,3.0991075
88,3.1371944,-0.10473857972843655,0.41118705,-1.0367947,0.54283905,3.0991075,0.22240174
89,1.078248,-1.9010235026137352,2.546381,0.41118705,2.5284147,0.22240174,1.9198447
90,3.1918464,-0.03684678402210976,-0.3980078,2.546381,-0.34323406,1.9198447,-1.4139503
91,1.193917,-1.7809072486717725,3.8281136,-0.3980078,3.797967,-1.4139503,4.2148814
92,3.5263958,0.23942060004440466,1.3683285,3.8281136,1.4335823,4.2148814,1.3856606
93,1.733435,-1.2921264922464009,-1.455074,1.3683285,-1.4022121,1.3856606,-0.94284123
94,4.6973686,1.3636163398227592,-0.49335963,-1.455074,-0.4221697,-0.94284123,0.11558248
95,3.9949727,0.6968352012076137,1.2940619,-0.49335963,1.5260258,0.11558248,4.5112767
96,2.7575684,-0.48285450557302967,2.0242152,1.2940619,2.0483913,4.5112767,2.4617445
97,3.8258069,0.5029799950874926,-1.4865941,2.0242152,-1.4513097,2.4617445,-1.2003129
98,2.248346,-0.8258291010163218,3.8456347,-1.4865941,3.9501886,-1.2003129,4.830385
99,4.528608,1.1097812024102396,0.9023158,3.8456347,0.96022606,4.830385,1.3858421
100,3.4636557,0.24774226578546132,3.0250752,0.9023158,2.9889002,1.3858421,2.3942366
101,1.7659825,-1.2774035451660686,1.0217185,3.0250752,1.0939398,2.3942366,0.3880472
102,4.623816,1.3974791181075235,3.4962866,1.0217185,3.3917227,0.3880472,4.808489
103,4.1469207,0.7567462704806576,0.5779775,3.4962866,0.62084484,4.808489,1.6894534
104,2.793739,-0.376857998397645,3.1582956,0.5779775,3.1386795,1.6894534,-1.4006096
105,3.5848696,0.31544771316181136,0.32059884,3.1582956,0.38865566,-1.4006096,0.49333528
106,1.8625251,-1.1576169844232946,3.1027498,0.32059884,3.0572138,0.49333528,2.2594109
107,4.99325,1.6729882078159033,-0.5305735,3.1027498,-0.39810085,2.2594109,2.5730603
108,4.5772367,1.244185429195483,0.9286483,-0.5305735,0.90046597,2.5730603,1.7506278
109,3.7611141,0.4855343593285855,3.1200767,0.9286483,3.0985937,1.7506278,2.1320226
110,2.2474802,-0.8566944565897724,0.9262589,3.1200767,0.99782276,2.1320226,-0.35817447
111,4.5283904,1.164389139194038,3.5076354,0.9262589,3.4868126,-0.35817447,1.08295
112,3.604057,0.3443563077875679,0.8282572,3.5076354,0.9088526,1.08295,2.889171
113,1.9625119,-1.1064710093161885,2.3701916,0.8282572,2.3472471,2.889171,0.8868212
114,4.7782545,1.6063015017100049,-1.5916915,2.3701916,-1.2114911,0.8868212,4.340314
115,4.4754434,1.1262012568542785,0.265639,-1.5916915,0.28823566,4.340314,0.71693444
116,3.5135186,0.27679313134030037,3.9965222,0.265639,3.9671602,0.71693444,3.3134997
117,1.8312577,-1.226005859953661,2.4498174,3.9965222,2.5345335,3.3134997,1.5652788
118,4.8034205,1.5156937940960613,-1.421003,2.4498174,-1.2935572,1.5652788,3.350288
119,4.2821436,0.9658953126142231,-0.010678193,-1.421003,0.055811882,3.350288,-0.4519796
120,3.2158782,-0.006825077699797342,4.2505774,-0.010678193,4.2316656,-0.4519796,4.6046844
121,1.2658967,-1.7277919221015257,3.1147213,4.2505774,3.2018118,4.6046844,3.759893
122,3.6760542,0.361585851155972,0.22914065,3.1147213,0.2770977,3.759893,0.6638441
123,1.9479342,-1.0759879710490123,3.286108,0.22914065,3.2369652,0.6638441,2.1090176
124,4.8440638,1.552369972468077,-0.1873117,3.286108,-0.0456295,2.1090176,2.6598775
125,4.3718004,1.0307839358877915,1.5642453,-0.1873117,2.7415352,2.6598775,-1.4336973
126,3.3464696,0.1079778711688232,1.9531273,1.5642453,1.9390802,-1.4336973,0.6448004
127,1.5204186,-1.5246790125647374,-0.4463391,1.9531273,-0.40913296,0.6448004,1.7114271
128,4.1317315,0.8287455430905853,1.2899814,-0.4463391,1.4939785,1.7114271,2.5078359
129,2.957729,-0.24947466993392514,2.1623404,1.2899814,2.1548424,2.5078359,-0.4295173
130,3.3285053,0.09007720895677003,-1.0458596,2.1623404,-0.9937854,-0.4295173,4.6660843
131,1.4790045,-1.5563494149399084,4.0935245,-1.0458596,4.393366,4.6660843,3.6801407
132,4.103384,0.7559036176276915,1.4743106,4.0935245,1.5482473,3.6801407,0.18578368
133,2.8077462,-0.3783488457528931,1.8129525,1.4743106,1.803668,0.18578368,3.404097
134,3.6185014,0.318085366174943,1.6989076,1.8129525,0.85410976,3.404097,0.2304576
135,1.8929217,-1.1529503675539101,-1.0379261,1.6989076,-0.9804578,0.2304576,2.6143136
136,4.9129906,1.6837214266154878,1.1177787,-1.0379261,-0.80445576,2.6143136,2.1099749
137,4.6290016,1.2631749701485944,3.276231,1.1177787,3.2504988,2.1099749,2.3859766
138,3.8446333,0.5191312394763973,0.3822944,3.276231,0.43792534,2.3859766,-1.3165628
139,2.3331842,-0.7972538224821055,3.2140355,0.3822944,3.2007856,-1.3165628,1.6543435
140,4.3894362,1.059224940388165,-0.016487496,3.2140355,0.071852684,1.6543435,2.801221
141,3.43552,0.1582965714387147,4.352688,-0.016487496,4.3504705,2.801221,-0.4227441
142,1.6269351,-1.4356536197795444,3.102647,4.352688,3.1765623,-0.4227441,3.2187443
143,4.3570294,1.0335039464965288,-0.16902176,3.102647,-0.08090019,3.2187443,-0.6911059
144,3.312629,0.11279019763043471,4.55575,-0.16902176,4.517248,-0.6911059,1.6303858
145,1.443317,-1.5161648965172696,3.452779,4.55575,3.5760908,1.6303858,-0.40533966
146,4.1660066,0.8483280099997611,0.46091554,3.452779,0.5453472,-0.40533966,1.3180145
147,2.9567757,-0.21482876694076977,3.4255357,0.46091554,3.3956823,1.3180145,2.0486066
148,3.2703955,0.028780611353493926,0.88360393,3.4255357,0.9507837,2.0486066,-1.3041348
149,1.3318101,-1.664797241468781,1.9713702,0.88360393,2.3995104,-1.3041348,4.177918
150,3.8099,0.5064736166112849,-1.5678375,1.9713702,-1.5140171,4.177918,1.0846245
151,2.2566218,-0.8196480783203816,3.6109946,-1.5678375,3.8332968,1.0846245,1.789629
152,4.40464,1.0988455468712688,0.556541,3.6109946,0.66623974,1.789629,2.6581907
153,3.5137327,0.22839456752420564,3.532794,0.556541,3.5317144,2.6581907,-0.6795326
154,1.7472761,-1.311634088243676,1.8026582,3.532794,1.8732119,-0.6795326,3.6780424
155,4.6829524,1.3187488690290263,2.2803457,1.8026582,2.2521076,3.6780424,-0.34760937
156,3.9568717,0.617454291341777,-1.1671474,2.2803457,-1.1282768,-0.34760937,1.6126333
157,2.5070202,-0.6232976537972024,1.5648462,-1.1671474,2.3678827,1.6126333,-1.2707171
158,4.1013207,0.7514563342533364,2.316191,1.5648462,2.3165941,-1.2707171,0.25549898
159,2.790056,-0.38621711633828926,-0.5456816,2.316191,-0.4918852,0.25549898,3.303726
160,3.620532,0.33200615259525873,1.421934,-0.5456816,1.7712088,3.303726,0.08350626
161,1.9604119,-1.1283212838871963,-1.4673173,1.421934,-1.4341426,0.08350626,2.8334665
162,4.151568,1.6449596797971726,-0.8703773,-1.4673173,0.3736906,2.8334665,1.78123
163,4.507444,1.194596495008498,0.44699106,-0.8703773,0.25283527,1.78123,2.7596538
164,3.7063665,0.39780009115161197,3.7929382,0.44699106,3.7923088,2.7596538,-0.70394725
165,2.0565772,-1.011916623364418,2.023348,3.7929382,2.1134157,-0.70394725,3.9931395
166,4.845491,1.4390129727184109,2.0173347,2.023348,2.0031633,3.9931395,-0.040853117
167,4.114761,0.830229244022996,1.6820139,2.0173347,-0.069132805,-0.040853117,4.845608
168,3.045445,-0.24684966059196817,-1.5757765,1.6820139,-0.98105955,4.845608,2.6850379
169,3.348852,0.0854329616594605,4.9182034,-1.5757765,4.1474466,2.6850379,-0.5089661
170,1.4931606,-1.564566160158225,4.023836,4.9182034,4.100875,-0.5089661,3.2121809
171,4.0470104,0.7370051036255638,1.3804678,4.023836,1.4706945,3.2121809,-0.42034715
172,2.7277863,-0.41178467821819603,1.9348049,1.3804678,1.904089,-0.42034715,4.1807513
173,3.679097,0.3772410697674021,-1.5495888,1.9348049,-1.5137081,4.1807513,1.2102306
174,1.9071195,-1.048290276582637,3.3294957,-1.5495888,3.3547487,1.2102306,-1.4066128
175,4.891551,1.5033663591814135,-0.09451273,3.3294957,-0.0035247803,-1.4066128,-0.63452214
176,4.2374434,0.9440852354575398,4.914184,-0.09451273,3.980751,-0.63452214,0.92216736
177,3.143378,-0.04541213728469893,3.158542,4.914184,3.2716208,0.92216736,2.7361124
178,1.1933806,-1.7960613352132766,1.5152824,3.158542,1.5819597,2.7361124,1.3328212
179,3.40623,0.20456620099894565,2.081204,1.5152824,2.0423489,1.3328212,2.424229
180,1.6781996,-1.3537919674806744,-0.3508813,2.081204,-0.2936144,2.424229,0.50004846
181,4.509954,1.2217857467839304,1.2108562,-0.3508813,1.334094,0.50004846,4.4935274
182,3.7768066,0.44590415198506883,2.674349,1.2108562,2.6839228,4.4935274,1.5625361
183,2.16812,-0.9268094388129173,0.297326,2.674349,0.36147976,1.5625361,-1.0513923
184,4.647571,1.288438723127294,4.5211997,0.297326,4.488228,-1.0513923,0.041717835
185,3.8353765,0.5638286485925594,2.2244656,4.5211997,2.330493,0.041717835,4.4843774
186,2.4784968,-0.7181737909688954,-0.49550784,2.2244656,-0.4755726,4.4843774,2.6477149
187,4.2555532,0.9193141154032559,1.1650008,-0.49550784,1.2759533,2.6477149,-1.3448316
188,3.1221826,-0.08923796507304844,2.4404447,1.1650008,2.4244127,-1.3448316,0.94920385
189,1.1068643,-1.873599338223432,0.48199365,2.4404447,0.5361538,0.94920385,-0.9766281
190,3.2563581,0.02622879407558765,3.5302658,0.48199365,3.514306,-0.9766281,1.3312911
191,1.3587707,-1.669311995114307,2.001176,3.5302658,2.063161,1.3312911,-0.6597605
192,3.7260253,0.49608968322657515,-1.5172553,2.001176,-1.436471,-0.6597605,1.3108425
193,2.1951034,-0.8380196527702521,3.7357235,-1.5172553,3.8242283,1.3108425,-1.4706861
194,4.540101,1.1313491016671937,0.72524965,3.7357235,0.7878113,-1.4706861,-0.3692519
195,3.534139,0.2859008567785356,3.3122578,0.72524965,3.2893457,-0.3692519,4.770334
196,1.9147229,-1.2098921918706294,1.4143065,3.3122578,1.4552412,4.770334,3.4925342
197,4.901267,1.5527552306870338,2.995232,1.4143065,2.9430103,3.4925342,-0.81555194
198,4.3157454,1.031465546582868,-0.32899132,2.995232,-0.22319984,-0.81555194,0.59842074
199,3.3308527,0.10918379778318935,4.7936645,-0.32899132,4.568634,0.59842074,3.3135123
200,1.5102543,-1.5225454500931657,3.8132596,4.7936645,3.903493,3.3135123,1.844844
201,4.168219,0.8336527367751999,1.0099372,3.8132596,1.0908966,1.844844,2.3345728
202,2.9642627,-0.24079271187653167,2.5873175,1.0099372,2.5774145,2.3345728,-0.66871923
203,3.2998805,0.07471682162445666,-0.399706,2.5873175,-0.33504868,-0.66871923,4.97054
204,1.4226648,-1.583525484835539,3.9423041,-0.399706,3.915183,4.97054,4.1117005
205,4.0289745,0.6933986568677416,1.2828346,3.9423041,1.3560486,4.1117005,0.82012033
206,2.620916,-0.48893454555895793,2.037617,1.2828346,1.9966965,0.82012033,2.4540656
207,3.8373039,0.5137369889087499,-1.4725758,2.037617,-1.4367213,2.4540656,-1.2206923
208,2.267976,-0.8067974965633281,3.915678,-1.4725758,4.0009317,-1.2206923,4.8754992
209,4.5076423,1.0761099022241738,1.0264257,3.915678,1.0768995,4.8754992,1.4777356
210,3.424997,0.18816996545626816,2.805215,1.0264257,2.7836971,1.4777356,2.2155528
211,1.640402,-1.3828006919023343,0.751543,2.805215,0.8231716,2.2155528,0.24916033
212,4.422073,1.1550656806141126,3.7644358,0.751543,3.6951075,0.24916033,4.7651477
213,3.6619174,0.3278609579923156,1.2227879,3.7644358,1.269413,4.7651477,2.0359762
214,1.9227401,-1.1356550897231734,1.7618884,1.2227879,1.3331852,2.0359762,-0.22325969
215,4.8498974,1.657934874737748,2.533351,1.7618884,2.396842,-0.22325969,0.79756993
216,4.473226,1.217552609134132,-1.1270676,2.533351,-1.0021725,0.79756993,4.0928416
217,3.739662,0.4384147546046568,-0.116763555,-1.1270676,-0.052615166,4.0928416,1.0353487
218,2.1256244,-0.9400599111013387,3.8818483,-0.116763555,3.8439484,1.0353487,1.7418177
219,4.611118,1.3118818664068086,0.8423236,3.8818483,0.97398376,1.7418177,2.9227686
220,3.9183362,0.6053049790101611,3.3173084,0.8423236,3.3066587,2.9227686,-0.68207604
221,2.4488835,-0.6447925909992924,1.1022505,3.3173084,1.196455,-0.68207604,4.310066
222,4.0941954,0.7894858385339573,3.0315948,1.1022505,3.0056438,4.310066,0.99402654
223,2.8240879,-0.31893414722642255,0.48936746,3.0315948,0.57601833,0.99402654,2.3824503
224,3.4902914,0.21296705339734137,3.624828,0.48936746,3.6205387,2.3824503,-1.032643
225,1.7159013,-1.3389289209296664,1.956148,3.624828,2.0284243,-1.032643,4.123125
226,4.6679525,1.2559707538512481,2.0146022,1.956148,2.0147762,4.123125,0.30501553
227,3.818022,0.506385318334939,-1.5029396,2.0146022,-1.4620023,0.30501553,4.0791616
228,2.3487856,-0.8198042983477617,3.8054585,-1.5029396,4.0701,4.0791616,2.2032347
229,4.439116,1.0991219361504805,0.8480807,3.8054585,0.94394016,2.2032347,2.106977
230,3.5031235,0.2288835639412724,3.095761,0.8480807,3.0898886,2.106977,-1.4149452
231,1.716911,-1.3107689407365568,1.1466194,3.095761,1.2256107,-1.4149452,4.659408
232,4.6259146,1.3207387082954005,3.2655292,1.1466194,3.2057676,4.659408,0.9590025
233,3.9258525,0.6209747761976698,0.3086368,3.2655292,0.38118458,0.9590025,3.315203
234,2.5224347,-0.6170691036675461,3.426438,0.3086368,3.405943,3.315203,0.9935039
235,4.066728,0.7404365917162528,0.48242992,3.426438,0.55492306,0.9935039,3.3818178
236,2.7740662,-0.4057135839038994,3.2852955,0.48242992,3.2718763,3.3818178,0.8830787
237,3.6257093,0.3664999029036466,0.48222268,3.2852955,0.560874,0.8830787,3.1765406
238,1.9893975,-1.0672938794954336,2.9114027,0.48222268,2.8788252,3.1765406,1.2330488
239,4.774328,1.5369881181809766,-0.7406696,2.9114027,-0.57906914,1.2330488,3.8133354
240,4.374858,1.003569885995228,0.7496013,-0.7406696,0.65840626,3.8133354,0.12990119
241,3.2949288,0.059829936743518705,3.1478598,0.7496013,3.132967,0.12990119,3.891679
242,1.4069947,-1.6098638196248911,1.393942,3.1478598,1.4592085,3.891679,2.698048
243,3.954209,0.6328204868522315,2.5054443,1.393942,2.4987345,2.698048,-1.0076423
244,2.4855275,-0.5961113078940916,-0.14308114,2.5054443,-0.05298519,-1.0076423,4.7900467
245,4.08569,0.7033574145786023,4.8508763,-0.14308114,3.994979,4.7900467,1.7151936
246,2.6849623,-0.47131520499358953,3.3044794,4.8508763,3.4042845,1.7151936,-1.2772442
247,3.801642,0.4825643094469451,0.44535,3.3044794,0.5022087,-1.2772442,0.5002812
248,2.2047136,-0.8619491602265209,3.082859,0.44535,3.0419712,0.5002812,2.528876
249,4.5160165,1.1736859225513616,-0.27799368,3.082859,-0.1902132,2.528876,1.7430799
250,3.6136649,0.3608044629582166,4.85949,-0.27799368,4.1851883,1.7430799,2.0245032
251,1.9899502,-1.0773704270911948,3.6601975,4.85949,3.7640276,2.0245032,-0.2935019
252,4.9391813,1.5548158562350174,0.37243897,3.6601975,0.4742174,-0.2935019,0.8011241
253,4.323548,1.0351112687062227,4.265243,0.37243897,4.2133284,0.8011241,3.9161148
254,3.3676345,0.11563392153989455,2.094039,4.265243,2.175664,3.9161148,1.1039991
255,1.43155,-1.5111336926774572,-0.24263316,2.094039,-0.15111828,1.1039991,-1.1119314
256,4.2621264,0.8598997788313292,1.5779188,-0.24263316,2.5691767,-1.1119314,0.36498344
257,3.002323,-0.19435563746953294,1.7616107,1.5779188,1.2947588,0.36498344,3.338615
258,3.255248,-0.007441079249463708,-1.5917956,1.7616107,-1.2498322,3.338615,0.45002234
259,1.2719976,-1.7288817709970912,2.2019875,-1.5917956,2.365531,0.45002234,1.778629
260,3.6094697,0.35907919869617133,-1.1385422,2.2019875,-1.0738115,1.778629,1.9754782
261,1.9854245,-1.0804228177086597,4.515381,-1.1385422,4.1206493,1.9754782,-0.3559913
262,4.9880433,1.5602162396351464,1.6521597,4.515381,1.7466917,-0.3559913,0.71271396
263,4.3440595,1.0446657931833745,2.351066,1.6521597,2.3075514,0.71271396,4.043002
264,3.3949618,0.13253808023024008,-0.7867877,2.351066,-0.74073887,4.043002,1.2572465
265,1.539603,-1.481226334994538,4.580789,-0.7867877,4.9999304,1.2572465,-0.93579525
266,4.2660336,0.9286867015020434,2.1074784,4.580789,2.2060347,-0.93579525,0.5349861
267,3.1247904,-0.07265569735980815,-1.0361074,2.1074784,-0.9753604,0.5349861,3.2266715
268,1.1836153,-1.8442614799615462,3.6993728,-1.0361074,4.651067,3.2266715,2.0323384
269,3.345193,0.0937058680779247,1.2576365,3.6993728,1.3287325,2.0323384,-1.387031
270,1.4530364,-1.5499294795717113,-1.475293,1.2576365,-1.430201,-1.387031,4.396732
271,4.0968227,0.7706694689745447,0.43929407,-1.475293,0.47334576,4.396732,1.127319
272,2.805381,-0.3522246472161518,3.3802538,0.43929407,3.3521595,1.127319,2.1733441
273,3.5542047,0.2718656303022468,0.67818713,3.3802538,0.74054146,2.1733441,-1.366975
274,1.8053228,-1.2347237464056031,2.5227542,0.67818713,2.4931383,-1.366975,4.6671357
275,4.825798,1.4956426552565938,-1.3002566,2.5227542,-1.1941137,4.6671357,0.8044237
276,4.237477,0.9304202208213203,-0.32074708,-1.3002566,-0.23679733,0.8044237,3.8130229
277,3.1526418,-0.06958870164108645,4.6801805,-0.32074708,4.664213,3.8130229,1.141153
278,1.265499,-1.838835256766885,3.821934,4.6801805,3.8534937,1.141153,-0.7534681
279,3.3053353,0.10618618142564551,1.4344193,3.821934,1.5344801,-0.7534681,1.5534618
280,1.4435825,-1.5278489251872818,-1.2226081,1.4344193,-1.1574035,1.5534618,-0.49689037
281,4.1126933,0.8214547440587331,-0.39344624,-1.2226081,-0.29122925,-0.49689037,1.2212803
282,2.9062455,-0.2623737759133571,4.680186,-0.39344624,4.649543,1.2212803,2.1327648
283,3.3694377,0.11289870415114768,2.7180002,4.680186,2.8040075,2.1327648,-1.2712224
284,1.5000013,-1.5159729234421633,0.69604605,2.7180002,0.76095104,-1.2712224,4.2743316
285,4.1708217,0.8487695480725056,3.6744335,0.69604605,3.6522465,4.2743316,0.8904931
286,2.9448822,-0.214047584196683,1.3942995,3.6744335,1.4906054,0.8904931,2.6193717
287,3.2803679,0.027398518806263407,2.1624687,1.3942995,2.1603937,2.6193717,-0.54181194
288,1.3888596,-1.667242482129266,-0.051690187,2.1624687,-0.026051521,-0.54181194,3.159182
289,3.8015928,0.5008495630921699,4.599247,-0.051690187,4.5866947,3.159182,-0.2683878
290,2.286081,-0.8295983268542012,3.1296883,4.599247,3.221675,-0.2683878,3.5842652
291,4.4630485,1.1164498327387964,-0.17537591,3.1296883,-0.0927763,3.5842652,-0.28193775
292,3.47946,0.2595406117513697,4.6482863,-0.17537591,4.6103964,-0.28193775,4.629065
293,1.8628638,-1.256529548457154,3.4447284,4.6482863,3.507144,4.629065,3.348141
