,coefs,wcomp,n_components,method,dataset
16,0.7244736355912473,1,5,PCA,lorenz
17,0.7455137650730105,5,5,PCA,lorenz
18,0.8665471826669218,5,5,PCA,lorenz
19,0.733789758977428,2,5,PCA,lorenz
20,0.558123722313635,5,5,PCA,lorenz
21,0.6471095517059761,5,5,PCA,lorenz
22,0.7376518847543886,5,5,PCA,lorenz
23,0.8002443864967975,1,5,PCA,lorenz
24,0.6648587750153201,1,5,PCA,lorenz
0,0.6527581156740038,5,6,PCA,lorenz
1,0.6487470580372567,5,6,PCA,lorenz
2,0.7457092372245872,1,6,PCA,lorenz
3,0.665646758707165,5,6,PCA,lorenz
4,0.5867322997427437,5,6,PCA,lorenz
5,0.7971921396617901,5,6,PCA,lorenz
6,0.7482503147111207,5,6,PCA,lorenz
7,0.6509504997915095,5,6,PCA,lorenz
8,0.6506640655778113,5,6,PCA,lorenz
9,0.6906814476261341,5,6,PCA,lorenz
10,0.7013264200766381,1,6,PCA,lorenz
11,0.6027365233863583,5,6,PCA,lorenz
12,0.8026163881222719,5,6,PCA,lorenz
13,0.5723574531523694,2,6,PCA,lorenz
14,0.7390256978211024,5,6,PCA,lorenz
15,0.8136216229811097,5,6,PCA,lorenz
16,0.7244736355912473,1,6,PCA,lorenz
17,0.7455137650730105,5,6,PCA,lorenz
18,0.8665471826669218,5,6,PCA,lorenz
19,0.733789758977428,2,6,PCA,lorenz
20,0.558123722313635,5,6,PCA,lorenz
21,0.6471095517059761,5,6,PCA,lorenz
22,0.7376518847543886,5,6,PCA,lorenz
23,0.8002443864967975,1,6,PCA,lorenz
24,0.6648587750153201,1,6,PCA,lorenz
