,coefs,wcomp,n_components,method,dataset
16,0.7521955700000659,2,3,ICA,lorenz
17,0.14250172186801796,3,3,ICA,lorenz
18,0.23108588561606785,2,3,ICA,lorenz
19,0.7362096934672209,3,3,ICA,lorenz
20,0.5135607299874219,3,3,ICA,lorenz
21,0.38546090559198853,2,3,ICA,lorenz
22,0.14021818607989758,3,3,ICA,lorenz
23,0.8568362933210211,2,3,ICA,lorenz
24,0.6639176551619629,1,3,ICA,lorenz
25,0.7107993769585987,3,3,ICA,lorenz
26,0.2523798418428696,3,3,ICA,lorenz
27,0.6782894215244004,3,3,ICA,lorenz
28,0.21748099251214195,2,3,ICA,lorenz
29,0.11049959365130171,3,3,ICA,lorenz
30,0.38728436046505477,3,3,ICA,lorenz
31,0.8721151901981031,1,3,ICA,lorenz
32,0.18728484597646108,2,3,ICA,lorenz
33,0.20868748134081735,2,3,ICA,lorenz
34,0.370082144365915,2,3,ICA,lorenz
35,0.2213078579637281,2,3,ICA,lorenz
36,0.19406960443226184,2,3,ICA,lorenz
37,0.765396195691352,2,3,ICA,lorenz
38,0.18789591922420715,3,3,ICA,lorenz
39,0.3752025922758577,2,3,ICA,lorenz
40,0.7091603778941935,2,3,ICA,lorenz
41,0.5096688874200469,3,3,ICA,lorenz
42,0.7057078706833381,3,3,ICA,lorenz
43,0.3959305523860004,3,3,ICA,lorenz
44,0.12027836153306211,2,3,ICA,lorenz
45,0.21971551636319495,3,3,ICA,lorenz
46,0.6226700011368081,3,3,ICA,lorenz
47,0.1279400405194692,2,3,ICA,lorenz
48,0.8086516422270471,2,3,ICA,lorenz
49,0.596263892117728,1,3,ICA,lorenz
0,0.6171308401649918,1,4,ICA,lorenz
1,0.5096223358808841,2,4,ICA,lorenz
2,0.7480257324562152,1,4,ICA,lorenz
3,0.3235387502097965,2,4,ICA,lorenz
4,0.5485641771316248,1,4,ICA,lorenz
5,0.22857066130041756,2,4,ICA,lorenz
6,0.22836817683283045,1,4,ICA,lorenz
7,0.6221611467727555,1,4,ICA,lorenz
8,0.501145290376555,2,4,ICA,lorenz
9,0.42207118808947613,1,4,ICA,lorenz
10,0.643235453409255,3,4,ICA,lorenz
11,0.7161393142703923,2,4,ICA,lorenz
12,0.30358138664119433,3,4,ICA,lorenz
13,0.7286312998902313,2,4,ICA,lorenz
14,0.13377632839976583,1,4,ICA,lorenz
15,0.3329819382324438,1,4,ICA,lorenz
16,0.7336492302504085,4,4,ICA,lorenz
17,0.23141839573491627,3,4,ICA,lorenz
18,0.23107302180101957,1,4,ICA,lorenz
19,0.7340171538302627,1,4,ICA,lorenz
20,0.5197023784052958,1,4,ICA,lorenz
21,0.3854558530284384,4,4,ICA,lorenz
22,0.13761890837165577,1,4,ICA,lorenz
23,0.8030740318385571,2,4,ICA,lorenz
24,0.6316978832906801,1,4,ICA,lorenz
25,0.7096998852951303,2,4,ICA,lorenz
26,0.2522065554858833,2,4,ICA,lorenz
27,0.663730339002507,2,4,ICA,lorenz
28,0.21821142430483867,1,4,ICA,lorenz
29,0.11198308512532379,2,4,ICA,lorenz
30,0.38667632695909265,2,4,ICA,lorenz
31,0.8807482351797229,1,4,ICA,lorenz
32,0.18707414286907223,1,4,ICA,lorenz
33,0.20793338920114013,1,4,ICA,lorenz
34,0.37004647431799026,1,4,ICA,lorenz
35,0.20798726066189327,1,4,ICA,lorenz
36,0.19702716449595395,4,4,ICA,lorenz
37,0.7596951313517236,1,4,ICA,lorenz
38,0.18715153859252262,2,4,ICA,lorenz
39,0.37284097200681243,1,4,ICA,lorenz
40,0.6790227301342997,1,4,ICA,lorenz
41,0.5102192936105678,2,4,ICA,lorenz
42,0.7054158868949987,2,4,ICA,lorenz
43,0.39780605206850667,2,4,ICA,lorenz
44,0.12007273424016329,2,4,ICA,lorenz
45,0.21937880627413878,1,4,ICA,lorenz
46,0.5498895837498396,4,4,ICA,lorenz
47,0.12850763524827974,1,4,ICA,lorenz
48,0.795198182491728,2,4,ICA,lorenz
49,0.5833418789797626,2,4,ICA,lorenz
0,0.8376771632525087,2,5,ICA,lorenz
1,0.8256460651776057,3,5,ICA,lorenz
2,0.7013173805949813,2,5,ICA,lorenz
3,0.5419958814355573,4,5,ICA,lorenz
4,0.570352778788472,3,5,ICA,lorenz
5,0.6659813756439389,1,5,ICA,lorenz
6,0.5450153380152972,2,5,ICA,lorenz
7,0.6489406918122779,3,5,ICA,lorenz
8,0.6344509720596011,5,5,ICA,lorenz
9,0.6449499282623709,5,5,ICA,lorenz
10,0.6126717527760924,1,5,ICA,lorenz
11,0.7574951079390916,2,5,ICA,lorenz
