,0,1,2
0,0.581894876879992,0.6200842101736271,0.6842240174631741
1,0.9704721964194177,0.49568298140128175,0.21804140322712115
2,0.11430554948791179,0.4113441210915854,0.32957139029063115
3,0.4038353329131398,0.8876970248621541,0.79030307763632
4,0.9603369124817462,0.030574244945062404,0.1461078411877604
5,0.15193688395793378,0.08109127790680673,0.2634604135995128
6,0.5139779235120897,0.2756865892313927,0.6834066135314357
7,0.9964454696368118,0.6118517755108118,0.29119173983549035
8,0.014128265259860849,0.21249384722693138,0.346761734220932
9,0.05556001196197936,0.6479191921906655,0.8619805811108728
10,0.20930990110227296,0.8459890935532483,0.38313961909523137
11,0.6601599113093226,0.30040647413403526,0.7840858849701179
12,0.8949047870973963,0.5865215231532291,0.14491948788603762
13,0.37515681528852834,0.3310833382566553,0.276538130183764
14,0.9350545602672411,0.7170757125168568,0.6086677381289624
15,0.24223600152423672,0.006721577981101116,0.040444228445215884
16,0.7321932689406959,0.024088518442106757,0.13392607064275164
17,0.7821684524348851,0.070915598069411,0.2946707103215651
18,0.6796325133349177,0.1917065468237873,0.4439179462428683
19,0.8685116657007811,0.45105379402368617,0.4843277851398552
20,0.4555289207896889,0.5063804085070728,0.31282969640060765
21,0.9893360761554725,0.7036583464017923,0.6063621491399898
22,0.04208370385219479,0.0012577633052954585,0.0048799082950302915
23,0.16080316491000937,0.004828271726605463,0.018325084711630076
24,0.5382840414454854,0.01779812360449044,0.06452841605083776
25,0.9913784287339897,0.05686325970582165,0.17838034335106742
26,0.03409407893092129,0.14293626594489106,0.29105423265496877
27,0.13136112690926355,0.4712005357495568,0.7768183060960363
28,0.4551548777272802,0.8976895053269257,0.5088168654850884
29,0.9892028145860403,0.1196390759551477,0.6037518666443165
30,0.04260386281884422,0.27180201664822834,0.001314061003355176
31,0.1627023116659939,0.7569655345509898,0.004951513172880486
32,0.5434088292285755,0.572325072969829,0.01767559166282693
33,0.9897084416267985,0.5896342350919789,0.05190167872072838
34,0.04062950124898004,0.2604137116154914,0.11001648917514238
35,0.15548228895754765,0.7373945045409978,0.3689810823464004
36,0.523772584128946,0.619924961940259,0.805659925658065
37,0.994970560509057,0.5380191809267207,0.046911116475282885
38,0.019961027516495717,0.3424146265086316,0.09995758001647899
39,0.0780331816041907,0.8685517693610582,0.34227647516306403
40,0.28697738936454337,0.3652898773249824,0.8231395213799529
41,0.8162140332289476,0.7801374133965862,0.1961191859283783
42,0.5983695424305476,0.07592828607257004,0.3593903002296376
43,0.9586259790977655,0.22007366507312434,0.5535571683138811
44,0.15820856769343322,0.4217899162224653,0.13385023292433584
45,0.531236094075449,0.8714619771451386,0.4125063162243762
46,0.9933328867120795,0.10459857468926048,0.5937849944825526
47,0.026417135495619415,0.24325198931531278,0.02024421375753288
48,0.10259158041492479,0.7090874232881039,0.07531432380044441
49,0.36724419093565497,0.7180637858463907,0.2554615918511358
50,0.9269240503195975,0.4801277574480306,0.5860491276318656
51,0.27019150701979444,0.45192718017810274,0.09713986090655931
52,0.7865633048137228,0.821606593222033,0.296356570524348
53,0.669662290930576,0.18414780844535322,0.4425400679012889
54,0.8824031945970674,0.44083200507047826,0.49193973395793783
55,0.4139192940009694,0.5052945188471494,0.2928795762477006
56,0.9676675331523812,0.7288394738679553,0.6088327963411344
57,0.12480100591270143,0.05430403012752947,0.009582311482663025
58,0.43569037969777114,0.19200142877803542,0.03459362326833423
59,0.9807278304717529,0.5062258759199126,0.10505391684887341
60,0.07539320083956515,0.3932537955376283,0.2026984533058941
61,0.27806244643080696,0.8942221252173911,0.5968919189173038
62,0.8007464975541677,0.07783318546584715,0.6687639803512065
63,0.6364350462910127,0.20662224560634662,0.02807734311250591
64,0.9229733765569861,0.484574301917491,0.0773133529714601
65,0.28358490449072377,0.4499604874235774,0.16426242620898387
66,0.8104027616856433,0.8144379985416076,0.4554348299253141
67,0.6128948813639516,0.18248797215976367,0.385313355526365
68,0.9463852941716757,0.45013580061037606,0.5465506915505661
69,0.2023974262372125,0.4660210818966691,0.15712764464642015
70,0.6439388196172732,0.8585574498545002,0.45954328500735925
71,0.9145812831083712,0.1729228868745442,0.4989978923303898
72,0.3116222275136777,0.3720560471871928,0.25890828195505566
73,0.8556740102409104,0.7740796505532839,0.6126422827871205
74,0.4926131042672148,0.09275657442658304,0.10603207224100568
75,0.997007170950808,0.27422913848999175,0.2836547573867846
76,0.011902365087108712,0.455479333448149,0.3457482418583955
77,0.04691224342261705,0.9591577697112057,0.8619879864331403
78,0.17834961149871753,0.09994919394771952,0.3945638740727987
79,0.5845374053376355,0.32937763009697885,0.8089191078363878
80,0.9687178703527758,0.6350276606989205,0.13269286522869078
81,0.12087784196479899,0.18381403010820224,0.24439601885676357
82,0.42388592802542796,0.5580774235773243,0.663494077695242
83,0.974115732475506,0.6838074919303776,0.4252024222910089
84,0.10057719332392837,0.06377417663679186,0.30219737022397136
85,0.3608415027872388,0.22493787328572776,0.7627848353400621
86,0.9199794463835484,0.5838869381204179,0.27194793243908366
87,0.2936518568065715,0.31848631638920827,0.3758626816439672
88,0.8273792673489414,0.7357256004352914,0.7310183110304436
89,0.5697058309524429,0.04599836971196758,0.17389139783193325
90,0.9778431557909038,0.14022270275768534,0.39931148328533755
91,0.08642316743976895,0.3091893535344503,0.32119611636584927
92,0.31494036897442645,0.8002662415570703,0.7942963438192305
93,0.8606167277141064,0.3278896307752749,0.2430854571032213
94,0.4784907143796491,0.5283406065662284,0.3850594937654925
95,0.9953793683935949,0.6748397000674088,0.6260295254586762
96,0.018346070331762488,0.06973840377339403,0.05810883841967224
97,0.07183805054282509,0.2510523414765146,0.20845591701955987
98,0.26596921631572423,0.7108854282942834,0.610377025230867
99,0.7787511880335402,0.5792719758354606,0.6636112811544589
100,0.6872784783111483,0.4219167630344651,0.0633980982586351
101,0.8573212530541284,0.6108251116620409,0.1610272431937103
102,0.48792823645909134,0.3138227285840383,0.30661119190469444
103,0.9966435379168986,0.6594480545786456,0.5863746871502254
104,0.013343651030398683,0.10668632386548883,0.03369025056064172
105,0.05251624494734337,0.369340125417779,0.1242748724849093
106,0.1984808050411943,0.8840947256854572,0.4077319245179495
107,0.634578735654595,0.1939733313892219,0.802703406433931
108,0.9249801350273378,0.4648815823042655,0.17419671489569544
109,0.27679724226011926,0.46622287442102356,0.30478472910463195
110,0.79849997586968,0.8180540285253579,0.6838222782635784
111,0.6418049831197644,0.18344212472816646,0.008458107630398951
112,0.9170134369058088,0.4456145308357524,0.023857357408867137
113,0.3035544143484645,0.4844686714788774,0.05580181161971775
114,0.8432897425108572,0.8005194167967439,0.17623751385076203
115,0.5271416320645497,0.1667406129512858,0.3290801913379589
116,0.9942863348957905,0.43821239120196237,0.5811488948168886
117,0.02266101336889736,0.44950276869503697,0.04715092038366455
118,0.08834411516088395,0.951382435904568,0.17081708887966926
119,0.3212636874880105,0.0819017513521533,0.520517572656872
120,0.8697927822372652,0.2619876835660801,0.7012650830131472
121,0.4517560042632894,0.48655433274414256,0.13239096617386872
122,0.9879407342883324,0.7158041288766764,0.34907944921057454
123,0.0475231075720232,0.03395721767756415,0.342687602438289
124,0.18055617877459362,0.12581592784492865,0.8396409371742064
125,0.5901801721379566,0.4016269789861488,0.28406522808208257
126,0.964785252225227,0.658715941356626,0.5232428382167621
127,0.13552153534298375,0.13295311281549327,0.18245815234351195
128,0.46732129012460727,0.4277086853103985,0.5346205697710708
129,0.9929650922206236,0.7194349297068459,0.5714293372962772
130,0.027864128523399936,0.048519402335277136,0.06884108544677324
131,0.10805018337655445,0.17813419898219918,0.2431140278226624
132,0.3844315332273701,0.5474401258198299,0.665998398491754
133,0.9439488095513401,0.7186669034520552,0.4607507495254369
134,0.21105048709867133,0.00517996121101286,0.28593214042585485
135,0.6641843620590965,0.01878347452119741,0.6910807456879287
136,0.8896980466815408,0.057177534680504793,0.11471970779535862
137,0.39145235967457326,0.15044596366440466,0.23312619249311695
138,0.950225264018865,0.42877168909171187,0.546131948351255
139,0.18866381537230342,0.4776397053917005,0.15466511347097905
140,0.610579942006328,0.8660200847787498,0.457064636842722
141,0.9484488741060468,0.16584599111610354,0.5240660041994339
142,0.19503167699118915,0.35483893877024286,0.19423455108956966
143,0.6262345442045825,0.8103558698798865,0.5425984878255405
144,0.9336610806451842,0.005595470374157281,0.4309465830077768
145,0.24706471390693036,0.015559129869086103,0.323546014734402
146,0.7420299742805854,0.0551371567221201,0.7173854891294075
147,0.7635610575855304,0.15502384887238801,0.039095974144231826
148,0.7201382082215084,0.3716879873652588,0.09836926843750576
149,0.8039194554136125,0.5965201525521311,0.23168378299389952
150,0.6287820254767438,0.37689350604069927,0.39730762173903994
151,0.9310696924594413,0.6374477846356289,0.5355800083168106
152,0.25600325135200447,0.20653593069799792,0.1891224916723642
153,0.7597480491772661,0.5762022346671388,0.5143238600515602
154,0.7280975862221514,0.43935398790543384,0.3588753543235611
155,0.7896883465791601,0.5853021236933416,0.48198990021781635
156,0.6624790392383841,0.40509330365134827,0.3739789556748588
157,0.8919201290760129,0.624731265267193,0.5182722900535645
158,0.3845243596062792,0.2619049897847971,0.24859708930149851
159,0.9440343594265496,0.6349115311214817,0.5702560259817215
160,0.21074746298513583,0.20236974146023806,0.1141110620010026
161,0.6634854703453738,0.5785569126148121,0.35111407014210294
162,0.8906115274851545,0.5008874670210027,0.5168594608680345
163,0.38860908094712693,0.4522302847581094,0.25176095524686853
164,0.9477308192824033,0.7590835400914244,0.5728770609326104
165,0.1975985582424447,0.12825416062177872,0.105620390323928
166,0.6324534219810697,0.4056402912745004,0.3305634536834485
167,0.9272439434745555,0.6389349809682674,0.5284346949924773
168,0.26910157021953496,0.20617343519304487,0.2041972129777525
169,0.7845603132077521,0.5723280701034335,0.5393973628839924
170,0.6742254154952916,0.42844716751596956,0.3039061717789071
171,0.8761438040475379,0.6159188134429299,0.4974262118115978
172,0.43285875516852124,0.2906877149036381,0.29045077886195025
173,0.9792430843846192,0.655707904052151,0.5980454160199187
174,0.0810786311345862,0.1289528405310055,0.02354710774882752
175,0.29719249196850733,0.4250468916303985,0.0853272304872235
176,0.8331578696595715,0.80381200796568,0.2606498614883545
177,0.554480276334942,0.16821818131049618,0.40629810438073244
178,0.9853853760370068,0.4357572692665737,0.5800302209965694
179,0.05744428562548211,0.45567874909466305,0.05747798663726773
180,0.21597671863017653,0.9349882600537317,0.2028814892906163
181,0.6754434159019078,0.000796099935655198,0.5534953319426802
182,0.874444944675858,0.002468631659293085,0.37462930363268876
183,0.4379451791158329,0.00706520594092763,0.39631243994935017
184,0.9818643734681692,0.023695736924200936,0.6518780661382941
185,0.0710292355761557,0.062886356293123,0.11166094292962185
186,0.2632038649227287,0.2241938340649065,0.3685795880165696
187,0.773557633636349,0.6081688029877884,0.7443888950363966
188,0.6987204202502146,0.37823968486591253,0.15376122287805427
189,0.8397039721158895,0.6068488819266333,0.3345084097830803
190,0.536910680417095,0.33365859825728683,0.4232292186872984
191,0.9917903603745563,0.6562790896063637,0.5881122737594638
192,0.032478581358571575,0.11798927547462627,0.034249902171447744
193,0.12534606776931287,0.40064186931127477,0.12525943937735662
194,0.43732070758276215,0.8761269288108476,0.3964816925208696
