data_id,r,method,dataset
0,0.9145520634318629,MaCo,lorenz
1,0.9122554478449314,MaCo,lorenz
2,0.8411793134116422,MaCo,lorenz
3,0.7628160516849632,MaCo,lorenz
4,0.9357730217401221,MaCo,lorenz
5,0.9526611283035703,MaCo,lorenz
6,0.9316673239963259,MaCo,lorenz
7,0.9590137711381779,MaCo,lorenz
8,0.9287105321708188,MaCo,lorenz
9,0.921706900766321,MaCo,lorenz
10,0.2526563295455401,MaCo,lorenz
11,0.9435916419879145,MaCo,lorenz
12,0.8566534394146122,MaCo,lorenz
13,0.9285500341982728,MaCo,lorenz
14,0.9456528290565611,MaCo,lorenz
15,0.902674444373579,MaCo,lorenz
16,0.9004517377090732,MaCo,lorenz
17,0.9296875705073985,MaCo,lorenz
18,0.9350043955385061,MaCo,lorenz
19,0.9237881919121238,MaCo,lorenz
20,0.9303111595588136,MaCo,lorenz
21,0.8729264061693449,MaCo,lorenz
22,0.7124000757566482,MaCo,lorenz
23,0.9520888507879917,MaCo,lorenz
24,0.8938521056277248,MaCo,lorenz
25,0.9264316904174864,MaCo,lorenz
26,0.912802407262798,MaCo,lorenz
27,0.9162236262248755,MaCo,lorenz
28,0.907725524947354,MaCo,lorenz
29,0.914207059749461,MaCo,lorenz
30,0.9260782937013209,MaCo,lorenz
31,0.430773909736674,MaCo,lorenz
32,0.9510290956523273,MaCo,lorenz
33,0.9085979171943057,MaCo,lorenz
34,0.9317261258937956,MaCo,lorenz
35,0.9378635672067288,MaCo,lorenz
36,0.9361153687786534,MaCo,lorenz
37,0.9183513751838414,MaCo,lorenz
38,0.9121061362077608,MaCo,lorenz
39,0.8838418991635717,MaCo,lorenz
40,0.9700843554586656,MaCo,lorenz
41,0.9031682365397032,MaCo,lorenz
42,0.8889110208559747,MaCo,lorenz
43,0.9143924186092193,MaCo,lorenz
44,0.06969676933967775,MaCo,lorenz
45,0.8267660535581347,MaCo,lorenz
46,0.9314108658459405,MaCo,lorenz
47,0.5615771705515791,MaCo,lorenz
48,0.9171285685925485,MaCo,lorenz
49,0.7375460409994065,MaCo,lorenz
